run_id,input_file,budget,node_fraction,edge_fraction,population_size,tournament_size,p_crossover,p_mutation,payoff_function,best_fitness,runtime_seconds
tune_10,Testing/hos_25_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,19.0,1.09
tune_1,Testing/hos_25_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,24.0,1.10
tune_2,Testing/hos_25_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,23.0,1.05
tune_3,Testing/hos_25_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,24.0,1.07
tune_4,Testing/hos_25_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,24.0,1.08
tune_5,Testing/hos_25_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,23.0,1.07
tune_6,Testing/hos_25_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,24.0,1.09
tune_7,Testing/hos_25_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,23.0,1.09
tune_8,Testing/hos_25_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,23.0,1.09
tune_9,Testing/hos_25_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,24.0,1.07
tune_10,Testing/hos_25_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,24.0,1.08
tune_1,Testing/hos_30_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,27.0,1.07
tune_2,Testing/hos_30_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.08
tune_3,Testing/hos_30_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,27.0,1.05
tune_4,Testing/hos_30_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.05
tune_5,Testing/hos_30_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,27.0,1.07
tune_6,Testing/hos_30_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.10
tune_7,Testing/hos_30_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.09
tune_8,Testing/hos_30_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.09
tune_9,Testing/hos_30_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,27.0,1.05
tune_10,Testing/hos_30_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.08
tune_1,Testing/hos_30_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.14
tune_2,Testing/hos_30_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.12
tune_3,Testing/hos_30_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.15
tune_4,Testing/hos_30_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.08
tune_5,Testing/hos_30_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,29.0,1.12
tune_6,Testing/hos_30_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.09
tune_7,Testing/hos_30_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.13
tune_8,Testing/hos_30_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.11
tune_9,Testing/hos_30_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.11
tune_10,Testing/hos_30_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,28.0,1.10
tune_1,Testing/hos_35_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,31.0,1.08
tune_2,Testing/hos_35_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,31.0,1.08
tune_3,Testing/hos_35_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,31.0,1.12
tune_4,Testing/hos_35_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,31.0,1.15
tune_5,Testing/hos_35_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,31.0,1.07
tune_6,Testing/hos_35_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,31.0,1.10
tune_7,Testing/hos_35_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,30.0,1.07
tune_8,Testing/hos_35_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,31.0,1.05
tune_9,Testing/hos_35_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,31.0,1.09
tune_10,Testing/hos_35_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,31.0,1.08
tune_1,Testing/hos_35_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,34.0,1.16
tune_2,Testing/hos_35_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,34.0,1.14
tune_3,Testing/hos_35_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,34.0,1.15
tune_4,Testing/hos_35_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,34.0,1.16
tune_5,Testing/hos_35_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,34.0,1.15
tune_6,Testing/hos_35_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,34.0,1.15
tune_7,Testing/hos_35_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,34.0,1.16
tune_8,Testing/hos_35_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,33.0,1.15
tune_9,Testing/hos_35_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,34.0,1.15
tune_10,Testing/hos_35_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,34.0,1.16
tune_1,Testing/hos_40_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,36.0,1.12
tune_2,Testing/hos_40_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,37.0,1.13
