run_id,input_file,budget,node_fraction,edge_fraction,population_size,tournament_size,p_crossover,p_mutation,payoff_function,mutation_type,max_switch_pct,best_fitness,runtime_seconds,fitness_counter
tune_6,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,0,50,2.0,1.65,9202
tune_9,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,0,50,2.0,1.44,9095
tune_7,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,0,50,2.0,1.85,9207
tune_10,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,0,50,1.0,1.61,9158
tune_1,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,9.0,2.69,9084
tune_2,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,9.0,2.57,9221
tune_4,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,8.0,2.45,9147
tune_3,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,10.0,2.80,9166
tune_5,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,9.0,2.72,9145
tune_6,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,12.0,2.83,9161
tune_3,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,11.65,9074
tune_1,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,12.16,9209
tune_2,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,11.79,9164
tune_6,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,11.45,9065
tune_4,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,12.24,9194
tune_8,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,11.76,9163
tune_5,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,12.01,9224
tune_7,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,11.0,2.96,9136
tune_7,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,12.06,9172
tune_9,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,12.14,9074
tune_8,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,10.0,3.42,9117
tune_10,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,12.77,9138
tune_1,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,3.0,1.85,9087
tune_5,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,3.0,1.51,9201
tune_2,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,3.0,1.97,9211
tune_4,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,3.0,1.50,9191
tune_6,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,3.0,1.67,9099
tune_3,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,3.0,1.87,9146
tune_7,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,3.0,1.48,9103
tune_8,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,3.0,1.40,9174
tune_9,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,10.0,3.06,9158
tune_9,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,3.0,1.53,9134
tune_10,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,10.0,3.61,9141
tune_1,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,2.0,1.50,9144
tune_10,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,3.0,1.73,9154
tune_3,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,2.0,1.54,9164
tune_4,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,1.61,9158
tune_6,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,2.0,1.62,9205
tune_2,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,1.87,9192
tune_7,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,2.0,1.72,9109
tune_8,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,2.0,1.67,9159
tune_5,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,2.0,2.00,9135
tune_9,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,1.66,9153
tune_10,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.01,components,1,50,1.0,1.59,9160
tune_1,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,50.0,2.58,9195
tune_2,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,52.0,2.53,9217
tune_3,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,51.0,2.48,9223
tune_4,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,52.0,2.59,9202
tune_5,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,52.0,2.53,9271
tune_6,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,52.0,2.47,9281
tune_3,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,143.0,11.96,9271
tune_7,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,50.0,2.55,9289
tune_2,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,143.0,12.15,9300
tune_1,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,143.0,12.27,9227
tune_4,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,143.0,11.62,9275
tune_8,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,51.0,2.45,9217
tune_5,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,143.0,11.75,9346
tune_9,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,143.0,11.55,9286
tune_6,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,143.0,12.14,9278
tune_8,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,143.0,12.13,9243
tune_10,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,143.0,11.71,9231
tune_7,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,143.0,12.33,9226
tune_1,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,31.0,1.85,9318
tune_2,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,30.0,1.84,9266
tune_3,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,31.0,1.75,9216
tune_5,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,31.0,1.55,9241
tune_4,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,30.0,1.83,9273
tune_6,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,31.0,1.63,9275
tune_7,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,31.0,1.65,9203
tune_8,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,31.0,1.73,9218
tune_9,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,31.0,1.77,9289
tune_10,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,30.0,1.64,9200
tune_10,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,51.0,3.59,9273
tune_1,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,18.0,1.58,9281
tune_3,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,18.0,1.62,9253
tune_2,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,18.0,1.67,9292
tune_4,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,19.0,1.54,9277
tune_5,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,18.0,1.48,9301
tune_9,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,27.0,4.43,9260
tune_8,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,18.0,1.60,9288
tune_7,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,18.0,1.72,9279
tune_6,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,18.0,1.96,9255
tune_10,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,18.0,1.69,9197
tune_9,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,0,50,18.0,1.94,9317
tune_1,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,51.0,2.69,9267
tune_2,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,51.0,2.56,9274
tune_3,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,50.0,2.56,9325
tune_4,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,51.0,2.56,9210
tune_5,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,51.0,2.52,9267
tune_6,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,51.0,2.52,9248
tune_1,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,143.0,11.89,9273
tune_4,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,143.0,11.78,9307
tune_3,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,143.0,11.85,9223
tune_2,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,143.0,12.14,9240
tune_7,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,51.0,2.57,9243
tune_5,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,143.0,12.00,9295
tune_7,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,143.0,11.74,9263
tune_8,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,51.0,2.64,9205
tune_6,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,143.0,12.36,9241
tune_9,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,143.0,12.04,9267
tune_8,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,143.0,12.37,9263
tune_10,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,143.0,12.21,9288
tune_2,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,31.0,1.76,9262
tune_1,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,31.0,2.05,9182
tune_3,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,31.0,1.73,9247
tune_5,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,31.0,1.58,9170
tune_6,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,30.0,1.67,9201
tune_4,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,31.0,1.87,9310
tune_10,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,30.0,1.63,9161
tune_9,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,51.0,3.14,9224
tune_9,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,31.0,1.71,9256
tune_7,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,31.0,1.92,9303
tune_8,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,31.0,1.87,9185
tune_10,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,52.0,3.20,9310
tune_3,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,18.0,1.66,9142
tune_2,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,18.0,1.73,9265
tune_1,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,18.0,1.87,9233
tune_4,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,19.0,1.85,9264
tune_5,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,18.0,1.70,9226
tune_6,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,18.0,1.51,9300
tune_8,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,18.0,1.52,9203
tune_9,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,18.0,1.65,9249
tune_7,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,19.0,1.77,9270
tune_10,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,largest,1,50,18.0,1.83,9275
tune_1,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,1275.0,2.53,9337
tune_2,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,1326.0,2.55,9290
tune_3,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,1226.0,2.42,9241
tune_4,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,1226.0,2.44,9317
tune_6,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,1326.0,2.39,9263
tune_5,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,1275.0,2.87,9194
tune_2,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,10153.0,12.20,9220
tune_4,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,10153.0,11.63,9192
tune_7,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,1275.0,2.51,9306
tune_1,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,10153.0,12.84,9187
tune_5,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,10153.0,11.94,9267
tune_8,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,1275.0,2.48,9286
tune_6,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,10153.0,11.77,9286
tune_7,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,10153.0,11.68,9268
tune_8,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,10153.0,11.87,9184
tune_3,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,10153.0,12.49,9258
tune_9,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,10153.0,11.36,9264
tune_10,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,10153.0,12.13,9304
tune_1,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,441.0,1.65,9245
tune_3,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,466.0,1.63,9245
tune_2,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,466.0,1.66,9268
tune_6,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,441.0,1.55,9304
tune_4,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,468.0,1.61,9328
tune_7,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,466.0,1.75,9291
tune_5,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,466.0,1.96,9268
tune_8,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,468.0,1.89,9254
tune_9,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,1326.0,3.08,9214
tune_9,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,466.0,1.89,9252
tune_10,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,1275.0,3.40,9238
tune_1,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,153.0,1.46,9248
tune_10,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,466.0,1.95,9282
tune_2,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,153.0,1.60,9234
tune_3,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,171.0,1.57,9295
tune_5,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,153.0,1.58,9262
tune_4,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,153.0,1.62,9219
tune_6,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,171.0,1.56,9248
tune_7,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,153.0,1.78,9222
tune_8,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,153.0,1.90,9251
tune_9,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,153.0,1.89,9252
tune_10,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,0,50,153.0,1.92,9302
tune_1,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,1225.0,2.55,9283
tune_2,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,1276.0,2.61,9284
tune_4,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,1326.0,2.48,9216
tune_3,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,400.0,3.09,9255
tune_5,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,1226.0,2.45,9293
tune_6,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,1275.0,2.49,9276
tune_1,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,10153.0,11.77,9233
tune_3,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,10153.0,11.98,9257
tune_2,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,10153.0,12.04,9199
tune_4,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,10153.0,11.78,9232
tune_7,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,1275.0,2.58,9307
tune_5,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,10153.0,12.04,9268
tune_8,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,10153.0,11.51,9216
tune_7,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,10153.0,12.02,9234
tune_9,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,10153.0,11.43,9218
tune_6,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,10153.0,12.36,9296
tune_8,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,1275.0,2.70,9187
tune_10,Tuning/bog_150_p0.1_2.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,10153.0,12.23,9281
tune_1,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,468.0,1.63,9264
tune_2,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,441.0,1.60,9269
tune_3,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,466.0,1.58,9278
tune_5,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,466.0,1.62,9157
tune_4,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,466.0,1.62,9230
tune_6,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,466.0,1.67,9302
tune_9,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,1275.0,2.91,9252
tune_8,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,441.0,1.55,9293
tune_7,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,441.0,2.02,9288
tune_9,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,468.0,1.90,9199
tune_10,Tuning/hos_35_r1_1.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,441.0,1.62,9232
tune_10,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,1275.0,3.48,9235
tune_1,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,171.0,1.72,9233
tune_2,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,153.0,1.78,9243
tune_3,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,153.0,1.54,9225
tune_4,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,153.0,1.53,9262
tune_8,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,153.0,1.41,9255
tune_7,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,153.0,1.75,9310
tune_5,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,153.0,2.09,9303
tune_6,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,153.0,2.05,9242
tune_10,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,153.0,1.39,9264
tune_9,Tuning/mac_grafo20dens30.txt,1.0,0.05,0.03,50,5,0.9,0.02,pairwise,1,50,153.0,1.74,9276
tune_2,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,components,0,50,9.0,2.62,9186
tune_1,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,components,0,50,11.0,3.50,9271
tune_3,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,components,0,50,10.0,2.47,9237
tune_4,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,components,0,50,14.0,3.10,9298
tune_5,Tuning/cor_dolphins-w.txt,1.0,0.05,0.03,50,5,0.9,0.02,components,0,50,10.0,2.50,9286
