0 ['10', '3', '52', '7', '49']
4092 ['51', '25', '6', '52', '59']
4093 ['51', '25', '6', '52', '59']
4104 ['51', '25', '6', '52', '59']
4105 ['51', '25', '6', '52', '59']
4106 ['51', '25', '6', '52', '59']
4107 ['51', '25', '6', '52', '59']
4108 ['51', '25', '6', '52', '59']
4109 ['51', '25', '6', '52', '59']
4110 ['51', '25', '6', '52', '59']
4111 ['51', '25', '6', '52', '59']
4112 ['51', '25', '6', '52', '59']
4113 ['51', '25', '6', '52', '59']
4124 ['51', '25', '52', '6', '6']
4125 ['51', '25', '52', '6', '6']
4126 ['51', '25', '52', '6', '6']
4127 ['51', '25', '52', '6', '6']
4128 ['51', '25', '52', '6', '6']
4129 ['51', '25', '52', '6', '6']
4130 ['51', '25', '52', '6', '6']
4131 ['51', '25', '52', '6', '6']
4132 ['51', '25', '52', '6', '6']
4133 ['51', '25', '52', '6', '6']
4144 ['51', '25', '6', '52', '15']
4145 ['51', '25', '6', '52', '15']
4146 ['51', '25', '6', '52', '15']
4147 ['51', '25', '6', '52', '15']
4148 ['51', '25', '6', '52', '15']
4149 ['51', '25', '6', '52', '15']
4150 ['51', '25', '6', '52', '15']
4151 ['51', '25', '6', '52', '15']
4152 ['51', '25', '6', '52', '15']
4153 ['51', '25', '6', '52', '15']
4164 ['51', '52', '6', '25', '59']
4165 ['51', '52', '6', '25', '59']
4166 ['51', '52', '6', '25', '59']
4167 ['51', '52', '6', '25', '59']
4168 ['51', '52', '6', '25', '59']
4169 ['51', '52', '6', '25', '59']
4170 ['51', '52', '6', '25', '59']
4171 ['51', '52', '6', '25', '59']
4172 ['51', '52', '6', '25', '59']
4173 ['51', '52', '6', '25', '59']
4184 ['51', '52', '6', '25', '1']
4185 ['51', '52', '6', '25', '1']
4186 ['51', '52', '6', '25', '1']
4187 ['51', '52', '6', '25', '1']
4188 ['51', '52', '6', '25', '1']
4189 ['51', '52', '6', '25', '1']
4190 ['51', '52', '6', '25', '1']
4191 ['51', '52', '6', '25', '1']
4192 ['51', '52', '6', '25', '1']
4193 ['51', '52', '6', '25', '1']
4204 ['51', '52', '6', '25', '57']
4205 ['51', '52', '6', '25', '57']
4206 ['51', '52', '6', '25', '57']
4207 ['51', '52', '6', '25', '57']
4208 ['51', '52', '6', '25', '57']
4209 ['51', '52', '6', '25', '57']
4210 ['51', '52', '6', '25', '57']
4211 ['51', '52', '6', '25', '57']
4212 ['51', '52', '6', '25', '57']
4213 ['51', '52', '6', '25', '57']
4224 ['51', '52', '25', '6', '17']
4225 ['51', '52', '25', '6', '17']
4226 ['51', '52', '25', '6', '17']
4227 ['25', '6', '51', '52', '59']
4228 ['25', '6', '51', '52', '59']
4229 ['25', '6', '51', '52', '59']
4230 ['25', '6', '51', '52', '59']
4231 ['25', '6', '51', '52', '59']
4232 ['25', '6', '51', '52', '59']
4233 ['25', '6', '51', '52', '59']
4234 ['25', '6', '51', '52', '59']
4235 ['25', '6', '51', '52', '59']
4236 ['25', '6', '51', '52', '59']
4237 ['25', '6', '51', '52', '59']
4248 ['25', '6', '51', '52', '26']
4249 ['25', '6', '51', '52', '26']
4250 ['25', '6', '51', '52', '26']
4251 ['25', '6', '51', '52', '26']
4252 ['25', '6', '51', '52', '26']
4253 ['25', '6', '51', '52', '26']
4254 ['25', '6', '51', '52', '26']
4255 ['25', '6', '51', '52', '26']
4256 ['25', '6', '51', '52', '26']
4257 ['25', '6', '51', '52', '26']
4268 ['25', '51', '52', '6', '28']
4269 ['25', '51', '52', '6', '28']
4270 ['25', '51', '52', '6', '28']
4271 ['25', '51', '52', '6', '28']
4272 ['25', '51', '52', '6', '28']
4273 ['25', '51', '52', '6', '28']
4274 ['25', '51', '52', '6', '28']
4275 ['25', '51', '52', '6', '28']
4276 ['51', '52', '6', '25', '59']
4277 ['51', '52', '6', '25', '59']
4278 ['51', '52', '6', '25', '59']
4279 ['51', '52', '6', '25', '59']
4280 ['51', '52', '6', '25', '59']
4281 ['51', '52', '6', '25', '59']
4282 ['51', '52', '6', '25', '59']
4283 ['51', '52', '6', '25', '59']
4284 ['51', '52', '6', '25', '59']
4285 ['51', '52', '6', '25', '59']
4286 ['51', '52', '6', '25', '59']
4297 ['51', '52', '25', '6', '37']
4298 ['51', '52', '25', '6', '37']
4299 ['51', '52', '25', '6', '37']
4300 ['51', '52', '25', '6', '37']
4301 ['51', '52', '25', '6', '37']
4302 ['51', '52', '25', '6', '37']
4303 ['51', '52', '25', '6', '37']
4304 ['51', '52', '25', '6', '37']
4305 ['51', '52', '25', '6', '37']
4306 ['51', '52', '25', '6', '37']
4317 ['51', '52', '25', '6', '45']
4318 ['51', '52', '25', '6', '45']
4319 ['51', '52', '25', '6', '45']
4320 ['51', '52', '25', '6', '45']
4321 ['51', '52', '25', '6', '45']
4322 ['51', '52', '25', '6', '45']
4323 ['51', '52', '25', '6', '45']
4324 ['51', '52', '25', '6', '45']
4325 ['51', '52', '25', '6', '45']
4326 ['52', '6', '25', '51', '54']
4327 ['52', '6', '25', '51', '54']
4328 ['52', '6', '25', '51', '54']
4329 ['52', '6', '25', '51', '54']
4330 ['52', '6', '25', '51', '54']
4331 ['52', '6', '25', '51', '54']
4332 ['52', '6', '25', '51', '54']
4333 ['52', '6', '25', '51', '54']
4334 ['52', '6', '25', '51', '54']
4335 ['52', '6', '25', '51', '54']
4336 ['52', '6', '25', '51', '54']
4347 ['52', '25', '51', '6', '54']
4348 ['52', '25', '51', '6', '54']
4349 ['52', '25', '51', '6', '54']
4350 ['52', '25', '51', '6', '54']
4351 ['52', '25', '51', '6', '54']
4352 ['52', '25', '51', '6', '54']
4353 ['52', '25', '51', '6', '54']
4354 ['52', '25', '51', '6', '54']
4355 ['52', '25', '51', '6', '54']
4356 ['52', '25', '51', '6', '54']
4367 ['51', '6', '25', '52', '59']
4368 ['51', '6', '25', '52', '59']
4369 ['51', '6', '25', '52', '59']
4370 ['51', '6', '25', '52', '59']
4371 ['51', '6', '25', '52', '59']
4372 ['51', '6', '25', '52', '59']
4373 ['51', '6', '25', '52', '59']
4374 ['51', '6', '25', '52', '59']
4375 ['51', '6', '25', '52', '59']
4376 ['51', '6', '25', '52', '59']
4387 ['6', '25', '52', '51', '48']
4388 ['6', '25', '52', '51', '48']
4389 ['6', '25', '52', '51', '48']
4390 ['6', '25', '52', '51', '48']
4391 ['6', '25', '52', '51', '48']
4392 ['6', '25', '52', '51', '48']
4393 ['6', '25', '52', '51', '48']
4394 ['6', '25', '52', '51', '48']
4395 ['6', '25', '52', '51', '48']
4396 ['6', '25', '52', '51', '48']
4407 ['25', '52', '51', '6', '6']
4408 ['25', '52', '51', '6', '6']
4409 ['25', '52', '51', '6', '6']
4410 ['25', '52', '51', '6', '6']
4411 ['25', '51', '6', '52', '1']
4412 ['25', '51', '6', '52', '1']
4413 ['25', '51', '6', '52', '1']
4414 ['25', '51', '6', '52', '1']
4415 ['25', '51', '6', '52', '1']
4416 ['25', '51', '6', '52', '1']
4417 ['25', '51', '6', '52', '1']
4418 ['25', '51', '6', '52', '1']
4419 ['25', '51', '6', '52', '1']
4420 ['25', '51', '6', '52', '1']
4421 ['25', '51', '6', '52', '1']
4432 ['25', '51', '6', '52', '45']
4433 ['25', '51', '6', '52', '45']
4434 ['25', '51', '6', '52', '45']
4435 ['25', '51', '6', '52', '45']
4436 ['25', '51', '6', '52', '45']
4437 ['25', '51', '6', '52', '45']
4438 ['25', '51', '6', '52', '45']
4439 ['25', '51', '6', '52', '45']
4440 ['25', '51', '6', '52', '45']
4441 ['25', '51', '6', '52', '45']
4452 ['51', '6', '52', '25', '1']
4453 ['51', '6', '52', '25', '1']
4454 ['51', '6', '52', '25', '1']
4455 ['51', '6', '52', '25', '1']
4456 ['51', '6', '52', '25', '1']
4457 ['51', '6', '52', '25', '1']
4458 ['51', '6', '52', '25', '1']
4459 ['51', '6', '52', '25', '1']
4460 ['51', '6', '52', '25', '1']
4461 ['51', '6', '52', '25', '1']
4472 ['52', '6', '51', '25', '1']
4473 ['52', '6', '51', '25', '1']
4474 ['52', '6', '51', '25', '1']
4475 ['52', '6', '51', '25', '1']
4476 ['52', '6', '51', '25', '1']
4477 ['52', '6', '51', '25', '1']
4478 ['52', '6', '51', '25', '1']
4479 ['52', '6', '51', '25', '1']
4480 ['52', '6', '51', '25', '1']
4481 ['52', '6', '51', '25', '1']
4492 ['52', '6', '51', '25', '59']
4493 ['52', '6', '51', '25', '59']
4494 ['52', '6', '51', '25', '59']
4495 ['52', '6', '51', '25', '59']
4496 ['52', '6', '51', '25', '59']
4497 ['52', '6', '51', '25', '59']
4498 ['52', '6', '51', '25', '59']
4499 ['52', '6', '51', '25', '59']
4500 ['52', '6', '51', '25', '59']
4501 ['52', '6', '51', '25', '59']
4512 ['52', '6', '51', '25', '1']
4513 ['52', '6', '51', '25', '1']
4514 ['52', '6', '51', '25', '1']
4515 ['52', '6', '51', '25', '1']
4516 ['52', '6', '51', '25', '1']
4517 ['52', '6', '51', '25', '1']
4518 ['52', '6', '51', '25', '1']
4519 ['52', '6', '51', '25', '1']
4520 ['52', '6', '51', '25', '1']
4521 ['52', '6', '51', '25', '1']
4532 ['52', '51', '25', '6', '29']
4533 ['52', '51', '25', '6', '29']
4534 ['52', '51', '25', '6', '29']
4535 ['52', '51', '25', '6', '29']
4536 ['52', '51', '25', '6', '29']
4537 ['52', '51', '25', '6', '29']
4538 ['52', '51', '25', '6', '29']
4539 ['52', '51', '25', '6', '29']
4540 ['52', '51', '25', '6', '29']
4541 ['52', '51', '25', '6', '29']
4552 ['51', '25', '6', '52', '49']
4553 ['51', '25', '6', '52', '49']
4554 ['51', '6', '52', '25', '1']
4555 ['51', '6', '52', '25', '1']
4556 ['51', '6', '52', '25', '1']
4557 ['51', '6', '52', '25', '1']
4558 ['51', '6', '52', '25', '1']
4559 ['51', '6', '52', '25', '1']
4560 ['51', '6', '52', '25', '1']
4561 ['51', '6', '52', '25', '1']
4562 ['51', '6', '52', '25', '1']
4563 ['51', '6', '52', '25', '1']
4564 ['51', '6', '52', '25', '1']
4575 ['52', '25', '51', '6', '59']
4576 ['52', '25', '51', '6', '59']
4577 ['52', '25', '51', '6', '59']
4578 ['52', '25', '51', '6', '59']
4579 ['52', '25', '51', '6', '59']
4580 ['52', '25', '51', '6', '59']
4581 ['52', '25', '51', '6', '59']
4582 ['52', '25', '51', '6', '59']
4583 ['52', '25', '51', '6', '59']
4584 ['52', '25', '51', '6', '59']
4595 ['52', '51', '6', '25', '59']
4596 ['52', '51', '6', '25', '59']
4597 ['52', '51', '6', '25', '59']
4598 ['52', '51', '6', '25', '59']
4599 ['52', '51', '6', '25', '59']
4600 ['52', '51', '6', '25', '59']
4601 ['52', '51', '6', '25', '59']
4602 ['52', '51', '6', '25', '59']
4603 ['52', '51', '6', '25', '59']
4604 ['52', '51', '6', '25', '59']
4615 ['52', '6', '25', '51', '17']
4616 ['52', '6', '25', '51', '17']
4617 ['52', '6', '25', '51', '17']
4618 ['52', '6', '25', '51', '17']
4619 ['52', '6', '25', '51', '17']
4620 ['52', '6', '25', '51', '17']
4621 ['52', '6', '25', '51', '17']
4622 ['52', '6', '25', '51', '17']
4623 ['52', '6', '25', '51', '17']
4624 ['52', '6', '25', '51', '17']
4635 ['52', '25', '51', '6', '52']
4636 ['52', '25', '51', '6', '52']
4637 ['52', '25', '51', '6', '52']
4638 ['52', '25', '51', '6', '52']
4639 ['52', '25', '51', '6', '52']
4640 ['52', '25', '51', '6', '52']
4641 ['52', '25', '51', '6', '52']
4642 ['52', '25', '51', '6', '52']
4643 ['52', '25', '51', '6', '52']
4644 ['52', '25', '51', '6', '52']
4655 ['25', '51', '6', '52', '61']
4656 ['25', '51', '6', '52', '61']
4657 ['25', '51', '6', '52', '61']
4658 ['25', '51', '6', '52', '61']
4659 ['25', '51', '6', '52', '61']
4660 ['25', '51', '6', '52', '61']
4661 ['25', '51', '6', '52', '61']
4662 ['25', '51', '6', '52', '61']
4663 ['25', '51', '6', '52', '61']
4664 ['25', '51', '6', '52', '61']
4675 ['25', '51', '6', '52', '49']
4676 ['25', '51', '6', '52', '49']
4677 ['25', '51', '6', '52', '49']
4678 ['25', '51', '6', '52', '49']
4679 ['25', '51', '6', '52', '49']
4680 ['25', '51', '6', '52', '49']
4681 ['25', '51', '6', '52', '49']
4682 ['25', '51', '6', '52', '49']
4683 ['25', '51', '6', '52', '49']
4684 ['25', '51', '6', '52', '49']
4695 ['51', '6', '52', '25', '54']
4696 ['51', '6', '52', '25', '54']
4697 ['51', '6', '52', '25', '54']
4698 ['51', '6', '52', '25', '54']
4699 ['51', '6', '52', '25', '54']
4700 ['51', '6', '52', '25', '54']
4701 ['51', '6', '52', '25', '54']
4702 ['51', '6', '52', '25', '54']
4703 ['51', '6', '52', '25', '54']
4704 ['51', '6', '52', '25', '54']
4715 ['51', '6', '52', '25', '36']
4716 ['51', '6', '52', '25', '36']
4717 ['51', '6', '52', '25', '36']
4718 ['51', '6', '52', '25', '36']
4719 ['51', '6', '52', '25', '36']
4720 ['51', '6', '52', '25', '36']
4721 ['51', '6', '52', '25', '36']
4722 ['51', '6', '52', '25', '36']
4723 ['51', '6', '52', '25', '36']
4724 ['51', '6', '52', '25', '36']
4735 ['51', '52', '6', '25', '1']
4736 ['51', '52', '6', '25', '1']
4737 ['51', '52', '6', '25', '1']
4738 ['51', '52', '6', '25', '1']
4739 ['51', '52', '6', '25', '1']
4740 ['51', '52', '6', '25', '1']
4741 ['51', '52', '6', '25', '1']
4742 ['51', '52', '6', '25', '1']
4743 ['51', '52', '6', '25', '1']
4744 ['51', '52', '6', '25', '1']
4755 ['51', '52', '6', '25', '42']
4756 ['51', '52', '6', '25', '42']
4757 ['51', '52', '6', '25', '42']
4758 ['51', '52', '6', '25', '42']
4759 ['51', '52', '6', '25', '42']
4760 ['51', '52', '6', '25', '42']
4761 ['51', '52', '6', '25', '42']
4762 ['51', '52', '6', '25', '42']
4763 ['51', '52', '6', '25', '42']
4764 ['51', '52', '6', '25', '42']
4775 ['51', '52', '6', '25', '59']
4776 ['51', '52', '6', '25', '59']
4777 ['51', '52', '6', '25', '59']
4778 ['51', '52', '6', '25', '59']
4779 ['51', '52', '6', '25', '59']
4780 ['51', '52', '6', '25', '59']
4781 ['51', '52', '6', '25', '59']
4782 ['51', '52', '6', '25', '59']
4783 ['51', '52', '6', '25', '59']
4784 ['51', '52', '6', '25', '59']
4795 ['51', '52', '6', '25', '47']
4796 ['51', '52', '6', '25', '47']
4797 ['51', '52', '6', '25', '47']
4798 ['51', '52', '6', '25', '47']
4799 ['51', '52', '6', '25', '47']
4800 ['51', '52', '6', '25', '47']
4801 ['51', '52', '6', '25', '47']
4802 ['51', '52', '6', '25', '47']
4803 ['51', '52', '6', '25', '47']
4804 ['51', '52', '6', '25', '47']
4815 ['51', '52', '6', '25', '59']
4816 ['51', '52', '6', '25', '59']
4817 ['51', '52', '6', '25', '59']
4818 ['51', '52', '6', '25', '59']
4819 ['51', '52', '6', '25', '59']
4820 ['51', '52', '6', '25', '59']
4821 ['51', '52', '6', '25', '59']
4822 ['51', '52', '6', '25', '59']
4823 ['51', '52', '6', '25', '59']
4824 ['51', '52', '6', '25', '59']
4835 ['51', '6', '25', '52', '1']
4836 ['51', '6', '25', '52', '1']
4837 ['51', '6', '25', '52', '1']
4838 ['51', '6', '25', '52', '1']
4839 ['51', '6', '25', '52', '1']
4840 ['51', '6', '25', '52', '1']
4841 ['51', '6', '25', '52', '1']
4842 ['51', '6', '25', '52', '1']
4843 ['51', '6', '25', '52', '1']
4844 ['51', '6', '25', '52', '1']
4855 ['51', '6', '25', '52', '37']
4856 ['51', '6', '25', '52', '37']
4857 ['51', '6', '25', '52', '37']
4858 ['51', '6', '25', '52', '37']
4859 ['51', '6', '25', '52', '37']
4860 ['6', '52', '25', '51', '54']
4861 ['6', '52', '25', '51', '54']
4862 ['6', '52', '25', '51', '54']
4863 ['6', '52', '25', '51', '54']
4864 ['6', '52', '25', '51', '54']
4865 ['6', '52', '25', '51', '54']
4866 ['6', '52', '25', '51', '54']
4867 ['6', '52', '25', '51', '54']
4868 ['6', '52', '25', '51', '54']
4869 ['6', '52', '25', '51', '54']
4870 ['6', '52', '25', '51', '54']
4881 ['6', '52', '51', '25', '24']
4882 ['6', '52', '51', '25', '24']
4883 ['6', '52', '51', '25', '24']
4884 ['6', '52', '51', '25', '24']
4885 ['6', '52', '51', '25', '24']
4886 ['6', '52', '51', '25', '24']
4887 ['6', '52', '51', '25', '24']
4888 ['6', '52', '51', '25', '24']
4889 ['6', '52', '51', '25', '24']
4890 ['6', '52', '51', '25', '24']
4901 ['6', '25', '51', '52', '17']
4902 ['6', '25', '51', '52', '17']
4903 ['6', '25', '51', '52', '17']
4904 ['6', '25', '51', '52', '17']
4905 ['6', '25', '51', '52', '17']
4906 ['6', '25', '51', '52', '17']
4907 ['6', '25', '51', '52', '17']
4908 ['6', '25', '51', '52', '17']
4909 ['6', '25', '51', '52', '59']
4910 ['6', '25', '51', '52', '59']
4911 ['6', '25', '51', '52', '59']
4912 ['6', '25', '51', '52', '59']
4913 ['6', '25', '51', '52', '59']
4914 ['6', '25', '51', '52', '59']
4915 ['6', '25', '51', '52', '59']
4916 ['6', '25', '51', '52', '59']
4917 ['6', '25', '51', '52', '59']
4918 ['6', '25', '51', '52', '59']
4919 ['6', '25', '51', '52', '59']
4930 ['25', '51', '52', '6', '34']
4931 ['25', '51', '6', '52', '54']
4932 ['25', '51', '6', '52', '54']
4933 ['25', '51', '6', '52', '54']
4934 ['25', '51', '6', '52', '54']
4935 ['25', '51', '6', '52', '54']
4936 ['25', '51', '6', '52', '54']
4937 ['25', '51', '6', '52', '54']
4938 ['25', '51', '6', '52', '54']
4939 ['25', '51', '6', '52', '54']
4940 ['25', '51', '6', '52', '54']
4941 ['25', '51', '6', '52', '54']
4952 ['25', '51', '52', '6', '10']
4953 ['25', '51', '52', '6', '10']
4954 ['25', '51', '52', '6', '10']
4955 ['25', '51', '52', '6', '10']
4956 ['25', '51', '52', '6', '10']
4957 ['25', '51', '52', '6', '10']
4958 ['25', '51', '52', '6', '10']
4959 ['25', '51', '52', '6', '10']
4960 ['25', '51', '52', '6', '10']
4961 ['25', '51', '52', '6', '10']
4972 ['25', '51', '6', '52', '54']
4973 ['25', '51', '6', '52', '54']
4974 ['25', '51', '6', '52', '54']
4975 ['25', '51', '6', '52', '54']
4976 ['25', '51', '6', '52', '54']
4977 ['25', '51', '6', '52', '54']
4978 ['25', '51', '6', '52', '54']
4979 ['25', '51', '6', '52', '54']
4980 ['25', '51', '6', '52', '54']
4981 ['25', '51', '6', '52', '54']
4992 ['6', '52', '25', '51', '1']
4993 ['6', '52', '25', '51', '1']
4994 ['6', '52', '25', '51', '1']
4995 ['6', '52', '25', '51', '1']
4996 ['6', '52', '25', '51', '1']
4997 ['6', '52', '25', '51', '1']
4998 ['6', '52', '25', '51', '1']
4999 ['6', '52', '25', '51', '1']
