0 ['8', '1', '4', '29', '59', '23', '56', '10']
1881 ['52', '1', '25', '59', '51', '5', '6', '54']
1882 ['52', '1', '25', '59', '51', '5', '6', '54']
1883 ['52', '1', '25', '59', '51', '5', '6', '54']
1894 ['52', '1', '59', '51', '5', '6', '25', '54']
1895 ['52', '1', '59', '51', '5', '6', '25', '54']
1896 ['52', '1', '59', '51', '5', '6', '25', '54']
1897 ['52', '1', '59', '51', '5', '6', '25', '54']
1898 ['52', '1', '59', '51', '5', '6', '25', '54']
1899 ['52', '1', '59', '51', '5', '6', '25', '54']
1900 ['52', '1', '59', '51', '5', '6', '25', '54']
1901 ['52', '1', '59', '51', '5', '6', '25', '54']
1902 ['52', '1', '59', '51', '5', '6', '25', '54']
1903 ['52', '1', '59', '51', '5', '6', '25', '54']
1914 ['52', '59', '51', '5', '6', '25', '1', '8']
1915 ['52', '59', '51', '5', '6', '25', '1', '8']
1916 ['52', '59', '51', '5', '6', '25', '1', '8']
1917 ['52', '59', '51', '5', '6', '25', '1', '8']
1918 ['52', '59', '51', '5', '6', '25', '1', '8']
1919 ['52', '59', '51', '5', '6', '25', '1', '8']
1920 ['52', '59', '51', '5', '6', '25', '1', '8']
1921 ['52', '59', '51', '5', '6', '25', '1', '8']
1922 ['52', '59', '51', '5', '6', '25', '1', '8']
1923 ['52', '59', '51', '5', '6', '25', '1', '8']
1934 ['52', '59', '51', '25', '1', '5', '6', '49']
1935 ['52', '59', '51', '25', '1', '5', '6', '49']
1936 ['52', '59', '51', '25', '1', '5', '6', '49']
1937 ['52', '59', '51', '25', '1', '5', '6', '49']
1938 ['52', '59', '51', '25', '1', '5', '6', '49']
1939 ['52', '59', '51', '25', '1', '5', '6', '49']
1940 ['52', '59', '51', '25', '1', '5', '6', '49']
1941 ['52', '59', '51', '25', '1', '5', '6', '49']
1942 ['52', '59', '51', '25', '1', '5', '6', '49']
1943 ['52', '59', '51', '25', '1', '5', '6', '49']
1954 ['52', '59', '51', '25', '1', '5', '6', '12']
1955 ['52', '59', '51', '25', '1', '5', '6', '12']
1956 ['52', '59', '51', '25', '1', '5', '6', '12']
1957 ['52', '59', '51', '25', '1', '5', '6', '12']
1958 ['52', '59', '51', '25', '1', '5', '6', '12']
1959 ['52', '59', '51', '25', '1', '5', '6', '12']
1960 ['52', '59', '51', '25', '1', '5', '6', '12']
1961 ['52', '59', '51', '25', '1', '5', '6', '12']
1962 ['52', '59', '51', '25', '1', '5', '6', '12']
1963 ['52', '59', '51', '25', '1', '5', '6', '12']
1974 ['52', '59', '51', '25', '5', '1', '6', '6']
1975 ['52', '59', '51', '25', '5', '1', '6', '6']
1976 ['52', '59', '51', '25', '5', '1', '6', '6']
1977 ['52', '59', '51', '25', '5', '1', '6', '6']
1978 ['52', '59', '51', '25', '5', '1', '6', '6']
1979 ['52', '59', '51', '25', '5', '1', '6', '6']
1980 ['52', '59', '51', '25', '5', '1', '6', '6']
1981 ['52', '59', '51', '25', '5', '1', '6', '6']
1982 ['52', '59', '51', '25', '5', '1', '6', '6']
1983 ['52', '59', '51', '25', '5', '1', '6', '6']
1994 ['52', '59', '51', '6', '25', '1', '5', '54']
1995 ['52', '59', '51', '6', '25', '1', '5', '54']
1996 ['52', '59', '51', '6', '25', '1', '5', '54']
1997 ['52', '59', '51', '6', '25', '1', '5', '54']
1998 ['52', '59', '51', '6', '25', '1', '5', '54']
1999 ['52', '59', '51', '6', '25', '1', '5', '54']
2000 ['52', '59', '51', '6', '25', '1', '5', '54']
2001 ['52', '59', '51', '6', '25', '1', '5', '54']
2002 ['52', '59', '51', '6', '25', '1', '5', '54']
2003 ['52', '59', '51', '6', '25', '1', '5', '54']
2014 ['52', '59', '51', '6', '25', '1', '5', '3']
2015 ['52', '59', '51', '6', '25', '1', '5', '3']
2016 ['52', '59', '51', '6', '25', '1', '5', '3']
2017 ['52', '59', '51', '6', '25', '1', '5', '3']
2018 ['52', '59', '51', '6', '25', '1', '5', '3']
2019 ['52', '59', '51', '6', '25', '1', '5', '3']
2020 ['52', '59', '51', '6', '25', '1', '5', '3']
2021 ['52', '59', '51', '6', '25', '1', '5', '3']
2022 ['52', '59', '51', '6', '25', '1', '5', '3']
2023 ['52', '59', '51', '6', '25', '1', '5', '3']
2034 ['52', '59', '51', '6', '25', '5', '1', '4']
2035 ['52', '59', '51', '6', '25', '5', '1', '4']
2036 ['52', '59', '51', '6', '25', '5', '1', '4']
2037 ['52', '59', '51', '6', '25', '5', '1', '4']
2038 ['52', '59', '51', '6', '25', '5', '1', '4']
2039 ['52', '59', '51', '6', '25', '5', '1', '4']
2040 ['52', '59', '51', '6', '25', '5', '1', '4']
2041 ['52', '59', '51', '6', '25', '5', '1', '4']
2042 ['52', '59', '51', '6', '25', '5', '1', '4']
2043 ['52', '59', '51', '6', '25', '5', '1', '4']
2054 ['52', '51', '6', '25', '5', '1', '59', '54']
2055 ['52', '51', '6', '25', '5', '1', '59', '54']
2056 ['52', '51', '6', '25', '5', '1', '59', '54']
2057 ['52', '51', '6', '25', '5', '1', '59', '54']
2058 ['52', '51', '6', '25', '5', '1', '59', '54']
2059 ['52', '51', '6', '25', '5', '1', '59', '54']
2060 ['52', '51', '6', '25', '5', '1', '59', '54']
2061 ['52', '51', '6', '25', '5', '1', '59', '54']
2062 ['52', '51', '6', '25', '5', '1', '59', '54']
2063 ['52', '51', '6', '25', '5', '1', '59', '54']
2074 ['52', '51', '6', '25', '5', '1', '59', '54']
2075 ['52', '51', '6', '25', '5', '1', '59', '54']
2076 ['52', '51', '6', '25', '5', '1', '59', '54']
2077 ['52', '51', '6', '25', '5', '1', '59', '54']
2078 ['52', '51', '6', '25', '5', '1', '59', '54']
2079 ['52', '51', '6', '25', '5', '1', '59', '54']
2080 ['52', '51', '6', '25', '5', '1', '59', '54']
2081 ['52', '51', '6', '25', '5', '1', '59', '54']
2082 ['52', '51', '6', '25', '5', '1', '59', '54']
2083 ['52', '51', '6', '25', '5', '1', '59', '54']
2094 ['52', '51', '6', '25', '5', '59', '1', '2']
2095 ['52', '51', '6', '25', '5', '59', '1', '2']
2096 ['52', '51', '6', '25', '5', '59', '1', '2']
2097 ['52', '51', '6', '25', '5', '59', '1', '2']
2098 ['52', '51', '6', '25', '5', '59', '1', '2']
2099 ['52', '51', '6', '25', '5', '59', '1', '2']
2100 ['52', '51', '6', '25', '5', '59', '1', '2']
2101 ['52', '51', '6', '25', '5', '59', '1', '2']
2102 ['52', '51', '6', '25', '5', '59', '1', '2']
2103 ['52', '51', '6', '25', '5', '59', '1', '2']
2114 ['51', '25', '5', '59', '1', '52', '6', '54']
2115 ['51', '25', '5', '59', '1', '52', '6', '54']
2116 ['51', '25', '5', '59', '1', '52', '6', '54']
2117 ['51', '25', '5', '59', '1', '52', '6', '54']
2118 ['51', '25', '5', '59', '1', '52', '6', '54']
2119 ['51', '25', '5', '59', '1', '52', '6', '54']
2120 ['51', '25', '5', '59', '1', '52', '6', '54']
2121 ['51', '25', '5', '59', '1', '52', '6', '54']
2122 ['51', '25', '5', '59', '1', '52', '6', '54']
2123 ['51', '25', '5', '59', '1', '52', '6', '54']
2134 ['51', '25', '59', '1', '52', '6', '5', '54']
2135 ['51', '25', '59', '1', '52', '6', '5', '54']
2136 ['51', '25', '59', '1', '52', '6', '5', '54']
2137 ['51', '25', '59', '1', '52', '6', '5', '54']
2138 ['51', '25', '59', '1', '52', '6', '5', '54']
2139 ['51', '25', '59', '1', '52', '6', '5', '54']
2140 ['51', '25', '59', '1', '52', '6', '5', '54']
2141 ['51', '25', '59', '1', '52', '6', '5', '54']
2142 ['51', '25', '59', '1', '52', '6', '5', '54']
2143 ['51', '25', '59', '1', '52', '6', '5', '54']
2154 ['59', '1', '52', '6', '5', '51', '25', '20']
2155 ['59', '1', '52', '6', '5', '51', '25', '54']
2156 ['59', '1', '52', '6', '5', '51', '25', '54']
2157 ['59', '1', '52', '6', '5', '51', '25', '54']
2158 ['59', '1', '52', '6', '5', '51', '25', '54']
2159 ['59', '1', '52', '6', '5', '51', '25', '54']
2160 ['59', '1', '52', '6', '5', '51', '25', '54']
2161 ['59', '1', '52', '6', '5', '51', '25', '54']
2162 ['59', '1', '52', '6', '5', '51', '25', '54']
2163 ['59', '1', '52', '6', '5', '51', '25', '54']
2164 ['59', '1', '52', '6', '5', '51', '25', '54']
2165 ['59', '1', '52', '6', '5', '51', '25', '54']
2176 ['1', '5', '51', '25', '59', '52', '6', '54']
2177 ['1', '5', '51', '25', '59', '52', '6', '54']
2178 ['1', '5', '51', '25', '59', '52', '6', '54']
2179 ['1', '5', '51', '25', '59', '52', '6', '54']
2180 ['1', '5', '51', '25', '59', '52', '6', '54']
2181 ['1', '5', '51', '25', '59', '52', '6', '54']
2182 ['1', '5', '51', '25', '59', '52', '6', '54']
2183 ['1', '5', '51', '25', '59', '52', '6', '54']
2184 ['1', '5', '51', '25', '59', '52', '6', '54']
2185 ['1', '5', '51', '25', '59', '52', '6', '54']
2196 ['1', '5', '51', '25', '52', '6', '59', '5']
2197 ['1', '5', '51', '25', '52', '6', '59', '5']
2198 ['1', '5', '51', '25', '52', '6', '59', '5']
2199 ['1', '5', '51', '25', '52', '6', '59', '5']
2200 ['1', '5', '51', '25', '52', '6', '59', '5']
2201 ['1', '5', '51', '25', '52', '6', '59', '5']
2202 ['1', '5', '51', '25', '52', '6', '59', '5']
2203 ['1', '5', '51', '25', '52', '6', '59', '5']
2204 ['1', '5', '51', '25', '52', '6', '59', '5']
2205 ['1', '5', '51', '25', '52', '6', '59', '5']
2216 ['1', '51', '25', '6', '59', '5', '52', '15']
2217 ['1', '51', '25', '6', '59', '5', '52', '15']
2218 ['1', '51', '25', '6', '59', '5', '52', '15']
2219 ['1', '51', '25', '6', '59', '5', '52', '15']
2220 ['1', '51', '25', '6', '59', '5', '52', '15']
2221 ['1', '51', '25', '6', '59', '5', '52', '15']
2222 ['1', '51', '25', '6', '59', '5', '52', '15']
2223 ['1', '51', '25', '6', '59', '5', '52', '15']
2224 ['1', '51', '25', '6', '59', '5', '52', '15']
2225 ['1', '51', '25', '6', '59', '5', '52', '15']
2236 ['1', '6', '59', '52', '51', '25', '5', '45']
2237 ['1', '6', '59', '52', '51', '25', '5', '45']
2238 ['1', '6', '59', '52', '51', '25', '5', '45']
2239 ['1', '6', '59', '52', '51', '25', '5', '45']
2240 ['1', '6', '59', '52', '51', '25', '5', '45']
2241 ['1', '6', '59', '52', '51', '25', '5', '45']
2242 ['1', '6', '59', '52', '51', '25', '5', '45']
2243 ['1', '6', '59', '52', '51', '25', '5', '45']
2244 ['1', '6', '59', '52', '51', '25', '5', '45']
2245 ['1', '6', '59', '52', '51', '25', '5', '45']
2256 ['1', '6', '59', '52', '51', '25', '5', '28']
2257 ['1', '6', '59', '52', '51', '25', '5', '28']
2258 ['1', '6', '59', '52', '51', '25', '5', '28']
2259 ['1', '6', '59', '52', '51', '25', '5', '28']
2260 ['1', '6', '59', '52', '51', '25', '5', '28']
2261 ['1', '6', '59', '52', '51', '25', '5', '28']
2262 ['1', '6', '59', '52', '51', '25', '5', '28']
2263 ['1', '6', '59', '52', '51', '25', '5', '28']
2264 ['1', '6', '59', '52', '51', '25', '5', '28']
2265 ['1', '6', '59', '52', '51', '25', '5', '28']
2276 ['1', '6', '59', '52', '51', '25', '5', '9']
2277 ['1', '6', '59', '52', '51', '25', '5', '9']
2278 ['1', '6', '59', '52', '51', '25', '5', '9']
2279 ['1', '6', '59', '52', '51', '25', '5', '9']
2280 ['1', '6', '59', '52', '51', '25', '5', '9']
2281 ['1', '6', '59', '52', '51', '25', '5', '9']
2282 ['1', '6', '59', '52', '51', '25', '5', '9']
2283 ['1', '6', '59', '52', '51', '25', '5', '9']
2284 ['1', '6', '59', '52', '51', '25', '5', '9']
2285 ['1', '6', '59', '52', '51', '25', '5', '9']
2296 ['6', '25', '5', '52', '59', '1', '51', '54']
2297 ['6', '25', '5', '52', '59', '1', '51', '54']
2298 ['6', '25', '5', '52', '59', '1', '51', '54']
2299 ['6', '25', '5', '52', '59', '1', '51', '54']
2300 ['6', '25', '5', '52', '59', '1', '51', '54']
2301 ['6', '25', '5', '52', '59', '1', '51', '54']
2302 ['6', '25', '5', '52', '59', '1', '51', '54']
2303 ['6', '25', '5', '52', '59', '1', '51', '54']
2304 ['6', '25', '5', '52', '59', '1', '51', '54']
2305 ['6', '25', '5', '52', '59', '1', '51', '54']
2306 ['6', '25', '5', '52', '59', '1', '51', '54']
2317 ['6', '25', '5', '52', '59', '1', '51', '34']
2318 ['6', '25', '5', '52', '59', '1', '51', '34']
2319 ['6', '25', '5', '52', '59', '1', '51', '34']
2320 ['6', '25', '5', '52', '59', '1', '51', '34']
2321 ['6', '25', '5', '52', '59', '1', '51', '34']
2322 ['6', '25', '5', '52', '59', '1', '51', '34']
2323 ['6', '25', '5', '52', '59', '1', '51', '34']
2324 ['6', '25', '5', '52', '59', '1', '51', '34']
2325 ['25', '52', '1', '59', '6', '51', '5', '54']
2326 ['25', '52', '1', '59', '6', '51', '5', '54']
2327 ['25', '52', '1', '59', '6', '51', '5', '54']
2328 ['25', '52', '1', '59', '6', '51', '5', '54']
2329 ['25', '52', '1', '59', '6', '51', '5', '54']
2330 ['25', '52', '1', '59', '6', '51', '5', '54']
2331 ['25', '52', '1', '59', '6', '51', '5', '54']
2332 ['25', '52', '1', '59', '6', '51', '5', '54']
2333 ['25', '52', '1', '59', '6', '51', '5', '54']
2334 ['25', '52', '1', '59', '6', '51', '5', '54']
2335 ['25', '52', '1', '59', '6', '51', '5', '54']
2346 ['25', '52', '1', '51', '5', '6', '59', '5']
2347 ['25', '52', '1', '51', '5', '6', '59', '5']
2348 ['25', '52', '1', '51', '5', '6', '59', '5']
2349 ['25', '52', '1', '51', '5', '6', '59', '5']
2350 ['25', '52', '1', '51', '5', '6', '59', '5']
2351 ['25', '52', '1', '51', '5', '6', '59', '5']
2352 ['25', '52', '1', '51', '5', '6', '59', '5']
2353 ['25', '52', '1', '51', '5', '6', '59', '5']
2354 ['25', '52', '1', '51', '5', '6', '59', '5']
2355 ['25', '52', '1', '51', '5', '6', '59', '5']
2366 ['25', '1', '51', '6', '52', '59', '5', '2']
2367 ['25', '1', '51', '6', '52', '59', '5', '2']
2368 ['1', '51', '6', '52', '59', '5', '25', '54']
2369 ['1', '51', '6', '52', '59', '5', '25', '54']
2370 ['1', '51', '6', '52', '59', '5', '25', '54']
2371 ['1', '51', '6', '52', '59', '5', '25', '54']
2372 ['1', '51', '6', '52', '59', '5', '25', '54']
2373 ['1', '51', '6', '52', '59', '5', '25', '54']
2374 ['1', '51', '6', '52', '59', '5', '25', '54']
2375 ['1', '51', '6', '52', '59', '5', '25', '54']
2376 ['1', '51', '6', '52', '59', '5', '25', '54']
2377 ['1', '51', '6', '52', '59', '5', '25', '54']
2378 ['1', '51', '6', '52', '59', '5', '25', '54']
2389 ['6', '52', '59', '5', '25', '51', '1', '60']
2390 ['6', '52', '59', '5', '25', '51', '1', '60']
2391 ['6', '52', '59', '5', '25', '51', '1', '60']
2392 ['6', '52', '59', '5', '25', '51', '1', '60']
2393 ['6', '52', '59', '5', '25', '51', '1', '60']
2394 ['6', '52', '59', '5', '25', '51', '1', '60']
2395 ['6', '52', '59', '5', '25', '51', '1', '60']
2396 ['6', '52', '59', '5', '25', '51', '1', '60']
2397 ['6', '52', '59', '5', '25', '51', '1', '60']
2398 ['6', '52', '59', '5', '25', '51', '1', '60']
2409 ['52', '59', '25', '51', '1', '6', '5', '20']
2410 ['52', '59', '25', '51', '1', '6', '5', '20']
2411 ['52', '59', '25', '51', '1', '6', '5', '20']
2412 ['52', '59', '25', '51', '1', '6', '5', '20']
2413 ['52', '59', '25', '51', '1', '6', '5', '20']
2414 ['52', '59', '25', '51', '1', '6', '5', '20']
2415 ['52', '59', '25', '51', '1', '6', '5', '20']
2416 ['52', '59', '25', '51', '1', '6', '5', '20']
2417 ['52', '59', '25', '51', '1', '6', '5', '20']
2418 ['52', '59', '25', '51', '1', '6', '5', '20']
2429 ['52', '59', '51', '1', '6', '5', '25', '17']
2430 ['52', '59', '51', '1', '6', '5', '25', '17']
2431 ['52', '59', '51', '1', '6', '5', '25', '17']
2432 ['52', '59', '51', '1', '6', '5', '25', '17']
2433 ['52', '59', '51', '1', '6', '5', '25', '17']
2434 ['52', '59', '51', '1', '6', '5', '25', '17']
2435 ['52', '59', '51', '1', '6', '5', '25', '17']
2436 ['52', '59', '51', '1', '6', '5', '25', '17']
2437 ['52', '59', '51', '1', '6', '5', '25', '17']
2438 ['52', '59', '51', '1', '6', '5', '25', '17']
2449 ['52', '59', '51', '1', '25', '5', '6', '50']
2450 ['52', '59', '51', '1', '25', '5', '6', '50']
2451 ['52', '59', '51', '1', '25', '5', '6', '50']
2452 ['52', '59', '51', '1', '25', '5', '6', '50']
2453 ['52', '59', '51', '1', '25', '5', '6', '50']
2454 ['52', '59', '51', '1', '25', '5', '6', '50']
2455 ['52', '59', '51', '1', '25', '5', '6', '50']
2456 ['52', '59', '51', '1', '25', '5', '6', '50']
2457 ['52', '59', '51', '1', '25', '5', '6', '50']
2458 ['52', '59', '51', '1', '25', '5', '6', '50']
2469 ['52', '51', '1', '25', '5', '6', '59', '38']
2470 ['52', '51', '1', '25', '5', '6', '59', '38']
2471 ['52', '51', '1', '25', '5', '6', '59', '38']
2472 ['52', '51', '1', '25', '5', '6', '59', '38']
2473 ['52', '51', '1', '25', '5', '6', '59', '38']
2474 ['52', '51', '1', '25', '5', '6', '59', '38']
2475 ['52', '51', '1', '25', '5', '6', '59', '38']
2476 ['52', '51', '1', '25', '5', '6', '59', '38']
2477 ['52', '51', '1', '25', '5', '6', '59', '38']
2478 ['52', '51', '1', '25', '5', '6', '59', '38']
2489 ['52', '1', '5', '6', '59', '25', '51', '2']
2490 ['52', '1', '5', '6', '59', '25', '51', '2']
2491 ['52', '1', '5', '6', '59', '25', '51', '2']
2492 ['52', '1', '5', '6', '59', '25', '51', '2']
2493 ['52', '1', '5', '6', '59', '25', '51', '2']
2494 ['52', '1', '5', '6', '59', '25', '51', '2']
2495 ['52', '1', '5', '6', '59', '25', '51', '2']
2496 ['52', '1', '5', '6', '59', '25', '51', '2']
2497 ['52', '1', '5', '6', '59', '25', '51', '2']
2498 ['52', '1', '5', '6', '59', '25', '51', '2']
2509 ['52', '1', '6', '59', '51', '5', '25', '58']
2510 ['52', '1', '6', '59', '51', '5', '25', '58']
2511 ['52', '1', '6', '59', '51', '5', '25', '58']
2512 ['52', '1', '6', '59', '51', '5', '25', '58']
2513 ['52', '1', '6', '59', '51', '5', '25', '58']
2514 ['52', '1', '6', '59', '51', '5', '25', '58']
2515 ['52', '1', '6', '59', '51', '5', '25', '58']
2516 ['52', '1', '6', '59', '51', '5', '25', '58']
2517 ['52', '1', '6', '59', '51', '5', '25', '58']
2518 ['52', '1', '6', '59', '51', '5', '25', '58']
2529 ['1', '6', '51', '25', '52', '5', '59', '53']
2530 ['1', '6', '51', '25', '52', '5', '59', '53']
2531 ['1', '6', '51', '25', '52', '5', '59', '53']
2532 ['1', '6', '51', '25', '52', '5', '59', '53']
2533 ['1', '6', '51', '25', '52', '5', '59', '53']
2534 ['1', '6', '51', '25', '52', '5', '59', '53']
2535 ['1', '6', '51', '25', '52', '5', '59', '53']
2536 ['1', '6', '51', '25', '52', '5', '59', '53']
2537 ['1', '6', '51', '25', '52', '5', '59', '53']
2538 ['1', '6', '51', '25', '52', '5', '59', '53']
2549 ['1', '6', '51', '52', '5', '25', '59', '54']
2550 ['1', '6', '51', '52', '5', '25', '59', '54']
2551 ['1', '6', '51', '52', '5', '25', '59', '54']
2552 ['1', '6', '51', '52', '5', '25', '59', '54']
2553 ['1', '6', '51', '52', '5', '25', '59', '54']
2554 ['1', '6', '51', '52', '5', '25', '59', '54']
2555 ['1', '6', '51', '52', '5', '25', '59', '54']
2556 ['1', '6', '51', '52', '5', '25', '59', '54']
2557 ['1', '6', '51', '52', '5', '25', '59', '54']
2558 ['1', '6', '51', '52', '5', '25', '59', '54']
2569 ['1', '6', '51', '5', '25', '59', '52', '12']
2570 ['1', '6', '51', '5', '25', '59', '52', '12']
2571 ['1', '6', '51', '5', '25', '59', '52', '12']
2572 ['1', '6', '51', '5', '25', '59', '52', '12']
2573 ['1', '6', '51', '5', '25', '59', '52', '12']
2574 ['1', '6', '51', '5', '25', '59', '52', '12']
2575 ['1', '6', '51', '5', '25', '59', '52', '12']
2576 ['1', '6', '51', '5', '25', '59', '52', '12']
2577 ['1', '6', '51', '5', '25', '59', '52', '12']
2578 ['1', '6', '51', '5', '25', '59', '52', '12']
2589 ['6', '51', '25', '59', '52', '1', '5', '54']
2590 ['6', '51', '25', '59', '52', '1', '5', '54']
2591 ['6', '51', '25', '59', '52', '1', '5', '54']
2592 ['6', '51', '25', '59', '52', '1', '5', '54']
2593 ['6', '51', '25', '59', '52', '1', '5', '54']
2594 ['6', '51', '25', '59', '52', '1', '5', '54']
2595 ['6', '51', '25', '59', '52', '1', '5', '54']
2596 ['6', '51', '25', '59', '52', '1', '5', '54']
2597 ['6', '51', '25', '59', '52', '1', '5', '54']
2598 ['6', '51', '25', '59', '52', '1', '5', '54']
2609 ['6', '25', '59', '52', '1', '5', '51', '4']
2610 ['6', '25', '59', '52', '1', '5', '51', '4']
2611 ['6', '25', '59', '52', '1', '5', '51', '4']
2612 ['6', '25', '59', '52', '1', '5', '51', '4']
2613 ['6', '25', '59', '52', '1', '5', '51', '4']
2614 ['6', '25', '59', '52', '1', '5', '51', '4']
2615 ['6', '25', '59', '52', '1', '5', '51', '4']
2616 ['6', '25', '59', '52', '1', '5', '51', '4']
2617 ['6', '25', '59', '52', '1', '5', '51', '4']
2618 ['6', '25', '59', '52', '1', '5', '51', '4']
2629 ['25', '59', '52', '1', '5', '51', '6', '54']
2630 ['25', '59', '52', '1', '5', '51', '6', '54']
2631 ['25', '59', '52', '1', '5', '51', '6', '54']
2632 ['25', '59', '52', '1', '5', '51', '6', '54']
2633 ['25', '59', '52', '1', '5', '51', '6', '54']
2634 ['25', '59', '52', '1', '5', '51', '6', '54']
2635 ['25', '59', '52', '1', '5', '51', '6', '54']
2636 ['25', '59', '52', '1', '5', '51', '6', '54']
2637 ['25', '59', '52', '1', '5', '51', '6', '54']
2638 ['25', '59', '52', '1', '5', '51', '6', '54']
2649 ['25', '59', '52', '1', '5', '51', '6', '15']
2650 ['25', '59', '52', '1', '5', '51', '6', '15']
2651 ['25', '59', '52', '1', '5', '51', '6', '15']
2652 ['25', '59', '52', '1', '5', '51', '6', '15']
2653 ['25', '59', '52', '1', '5', '51', '6', '15']
2654 ['25', '59', '52', '1', '5', '51', '6', '15']
2655 ['25', '59', '52', '1', '5', '51', '6', '15']
2656 ['25', '59', '52', '1', '5', '51', '6', '15']
2657 ['25', '59', '52', '1', '5', '51', '6', '15']
2658 ['25', '59', '52', '1', '5', '51', '6', '15']
2669 ['25', '59', '52', '1', '5', '51', '6', '19']
2670 ['25', '59', '52', '1', '5', '51', '6', '19']
2671 ['25', '59', '52', '1', '5', '51', '6', '19']
2672 ['25', '59', '52', '1', '5', '51', '6', '19']
2673 ['25', '59', '52', '1', '5', '51', '6', '19']
2674 ['25', '59', '52', '1', '5', '51', '6', '19']
2675 ['25', '59', '52', '1', '5', '51', '6', '19']
2676 ['25', '59', '52', '1', '5', '51', '6', '19']
2677 ['25', '59', '52', '1', '5', '51', '6', '19']
2678 ['25', '59', '52', '1', '5', '51', '6', '19']
2689 ['25', '1', '5', '51', '6', '52', '59', '24']
2690 ['25', '1', '5', '51', '6', '52', '59', '24']
2691 ['25', '1', '5', '51', '6', '52', '59', '24']
2692 ['25', '1', '5', '51', '6', '52', '59', '24']
2693 ['25', '1', '5', '51', '6', '52', '59', '24']
2694 ['25', '1', '5', '51', '6', '52', '59', '24']
2695 ['25', '1', '5', '51', '6', '52', '59', '24']
2696 ['25', '1', '5', '51', '6', '52', '59', '24']
2697 ['25', '1', '5', '51', '6', '52', '59', '24']
2698 ['25', '1', '5', '51', '6', '52', '59', '24']
2709 ['25', '1', '51', '6', '52', '59', '5', '5']
2710 ['25', '1', '51', '6', '52', '59', '5', '5']
2711 ['25', '1', '51', '6', '52', '59', '5', '5']
2712 ['25', '1', '51', '6', '52', '59', '5', '5']
2713 ['25', '1', '51', '6', '52', '59', '5', '5']
2714 ['25', '1', '51', '6', '52', '59', '5', '5']
2715 ['25', '1', '51', '6', '52', '59', '5', '5']
2716 ['25', '1', '51', '6', '52', '59', '5', '5']
2717 ['25', '1', '51', '6', '52', '59', '5', '5']
2718 ['25', '1', '51', '6', '52', '59', '5', '5']
2729 ['25', '1', '51', '6', '52', '5', '59', '9']
2730 ['25', '1', '51', '6', '52', '5', '59', '9']
2731 ['25', '1', '51', '6', '52', '5', '59', '9']
2732 ['25', '1', '51', '6', '52', '5', '59', '9']
2733 ['25', '1', '51', '6', '52', '5', '59', '9']
2734 ['25', '1', '51', '6', '52', '5', '59', '9']
2735 ['25', '1', '51', '6', '52', '5', '59', '9']
2736 ['25', '1', '51', '6', '52', '5', '59', '9']
2737 ['25', '1', '51', '6', '52', '5', '59', '9']
2738 ['25', '1', '51', '6', '52', '5', '59', '9']
2749 ['25', '1', '52', '59', '5', '51', '6', '59']
2750 ['25', '1', '52', '59', '5', '51', '6', '59']
2751 ['25', '1', '52', '59', '5', '51', '6', '59']
2752 ['25', '1', '52', '59', '5', '51', '6', '59']
2753 ['25', '1', '52', '59', '5', '51', '6', '59']
2754 ['25', '1', '52', '59', '5', '51', '6', '59']
2755 ['25', '1', '52', '59', '5', '51', '6', '59']
2756 ['25', '1', '52', '59', '5', '51', '6', '59']
2757 ['25', '1', '52', '59', '5', '51', '6', '59']
2758 ['25', '1', '52', '59', '5', '51', '6', '59']
2769 ['25', '52', '6', '59', '1', '5', '51', '54']
2770 ['25', '52', '6', '59', '1', '5', '51', '54']
2771 ['25', '52', '6', '59', '1', '5', '51', '54']
2772 ['25', '52', '6', '59', '1', '5', '51', '54']
2773 ['25', '52', '6', '59', '1', '5', '51', '54']
2774 ['25', '52', '6', '59', '1', '5', '51', '54']
2775 ['25', '52', '6', '59', '1', '5', '51', '54']
2776 ['25', '52', '6', '59', '1', '5', '51', '54']
2777 ['25', '52', '6', '59', '1', '5', '51', '54']
2778 ['25', '52', '6', '59', '1', '5', '51', '54']
2789 ['25', '52', '6', '59', '1', '5', '51', '43']
2790 ['25', '52', '6', '59', '1', '5', '51', '43']
2791 ['25', '52', '6', '59', '1', '5', '51', '43']
2792 ['25', '52', '6', '59', '1', '5', '51', '43']
2793 ['25', '52', '6', '59', '1', '5', '51', '43']
2794 ['25', '52', '6', '59', '1', '5', '51', '43']
2795 ['25', '52', '6', '59', '1', '5', '51', '43']
2796 ['25', '52', '6', '59', '1', '5', '51', '43']
2797 ['25', '52', '6', '59', '1', '5', '51', '43']
2798 ['25', '52', '6', '59', '1', '5', '51', '43']
2809 ['52', '6', '59', '5', '51', '1', '25', '44']
2810 ['52', '6', '59', '5', '51', '1', '25', '44']
2811 ['52', '6', '59', '5', '51', '1', '25', '44']
2812 ['52', '6', '59', '5', '51', '1', '25', '44']
2813 ['52', '6', '59', '5', '51', '1', '25', '44']
2814 ['52', '6', '59', '5', '51', '1', '25', '44']
2815 ['52', '6', '59', '5', '51', '1', '25', '44']
2816 ['52', '6', '59', '5', '51', '1', '25', '44']
2817 ['52', '6', '59', '5', '51', '1', '25', '44']
2818 ['52', '6', '59', '5', '51', '1', '25', '44']
2829 ['52', '6', '59', '5', '51', '1', '25', '59']
2830 ['52', '6', '59', '5', '51', '1', '25', '59']
2831 ['52', '6', '59', '5', '51', '1', '25', '59']
