0 ['30', '5', '26', '49', '19', '34', '16', '42']
1871 ['1', '6', '59', '25', '51', '52', '5', '38']
1872 ['1', '6', '59', '25', '51', '52', '5', '38']
1873 ['1', '6', '59', '25', '51', '52', '5', '38']
1874 ['1', '6', '59', '25', '51', '52', '5', '38']
1875 ['1', '6', '59', '25', '51', '52', '5', '38']
1886 ['1', '6', '59', '51', '52', '5', '25', '58']
1887 ['1', '6', '59', '51', '52', '5', '25', '58']
1888 ['1', '6', '59', '51', '52', '5', '25', '58']
1889 ['1', '6', '59', '51', '52', '5', '25', '58']
1890 ['1', '6', '59', '51', '52', '5', '25', '58']
1891 ['1', '6', '59', '51', '52', '5', '25', '58']
1892 ['1', '6', '59', '51', '52', '5', '25', '58']
1893 ['1', '6', '59', '51', '52', '5', '25', '58']
1894 ['1', '6', '59', '51', '52', '5', '25', '58']
1895 ['1', '6', '59', '51', '52', '5', '25', '58']
1906 ['1', '6', '59', '51', '52', '25', '5', '54']
1907 ['1', '6', '59', '51', '52', '25', '5', '54']
1908 ['1', '6', '59', '51', '52', '25', '5', '54']
1909 ['1', '6', '59', '51', '52', '25', '5', '54']
1910 ['1', '6', '59', '51', '52', '25', '5', '54']
1911 ['1', '6', '59', '51', '52', '25', '5', '54']
1912 ['1', '6', '59', '51', '52', '25', '5', '54']
1913 ['1', '6', '59', '51', '52', '25', '5', '54']
1914 ['1', '6', '59', '51', '52', '25', '5', '54']
1915 ['1', '6', '59', '51', '52', '25', '5', '54']
1926 ['1', '6', '59', '52', '25', '5', '51', '27']
1927 ['1', '6', '59', '52', '25', '5', '51', '27']
1928 ['1', '6', '59', '52', '25', '5', '51', '27']
1929 ['1', '6', '59', '52', '25', '5', '51', '27']
1930 ['1', '6', '59', '52', '25', '5', '51', '27']
1931 ['1', '6', '59', '52', '25', '5', '51', '27']
1932 ['1', '6', '59', '52', '25', '5', '51', '27']
1933 ['1', '6', '59', '52', '25', '5', '51', '27']
1934 ['1', '6', '59', '52', '25', '5', '51', '27']
1935 ['1', '6', '59', '52', '25', '5', '51', '27']
1946 ['6', '52', '5', '51', '59', '25', '1', '3']
1947 ['6', '52', '5', '51', '59', '25', '1', '3']
1948 ['6', '52', '5', '51', '59', '25', '1', '3']
1949 ['6', '52', '5', '51', '59', '25', '1', '3']
1950 ['6', '52', '5', '51', '59', '25', '1', '3']
1951 ['6', '52', '5', '51', '59', '25', '1', '3']
1952 ['6', '52', '5', '51', '59', '25', '1', '3']
1953 ['6', '52', '5', '51', '59', '25', '1', '3']
1954 ['6', '52', '5', '51', '59', '25', '1', '3']
1955 ['6', '52', '5', '51', '59', '25', '1', '3']
1966 ['6', '52', '5', '51', '59', '25', '1', '8']
1967 ['6', '52', '5', '51', '59', '25', '1', '8']
1968 ['6', '52', '5', '51', '59', '25', '1', '8']
1969 ['6', '52', '5', '59', '25', '1', '51', '54']
1970 ['6', '52', '5', '59', '25', '1', '51', '54']
1971 ['6', '52', '5', '59', '25', '1', '51', '54']
1972 ['6', '52', '5', '59', '25', '1', '51', '54']
1973 ['6', '52', '5', '59', '25', '1', '51', '54']
1974 ['6', '52', '5', '59', '25', '1', '51', '54']
1975 ['6', '52', '5', '59', '25', '1', '51', '54']
1976 ['6', '52', '5', '59', '25', '1', '51', '54']
1977 ['6', '52', '5', '59', '25', '1', '51', '54']
1978 ['6', '52', '5', '59', '25', '1', '51', '54']
1979 ['6', '52', '5', '59', '25', '1', '51', '54']
1990 ['6', '52', '5', '59', '25', '1', '51', '33']
1991 ['6', '52', '5', '59', '25', '1', '51', '33']
1992 ['6', '52', '5', '59', '25', '1', '51', '33']
1993 ['6', '52', '5', '59', '25', '1', '51', '33']
1994 ['6', '52', '5', '59', '25', '1', '51', '33']
1995 ['6', '52', '5', '59', '25', '1', '51', '33']
1996 ['6', '52', '5', '59', '25', '1', '51', '33']
1997 ['6', '52', '5', '59', '25', '1', '51', '33']
1998 ['6', '52', '5', '59', '25', '1', '51', '33']
1999 ['6', '52', '5', '59', '25', '1', '51', '33']
2010 ['6', '59', '25', '5', '1', '52', '51', '54']
2011 ['6', '59', '25', '5', '1', '52', '51', '54']
2012 ['6', '59', '25', '5', '1', '52', '51', '54']
2013 ['6', '59', '25', '5', '1', '52', '51', '54']
2014 ['6', '59', '25', '5', '1', '52', '51', '54']
2015 ['6', '59', '25', '5', '1', '52', '51', '54']
2016 ['6', '59', '25', '5', '1', '52', '51', '54']
2017 ['6', '59', '25', '5', '1', '52', '51', '54']
2018 ['6', '59', '25', '5', '1', '52', '51', '54']
2019 ['6', '59', '25', '5', '1', '52', '51', '54']
2030 ['6', '59', '5', '1', '52', '25', '51', '14']
2031 ['6', '59', '5', '1', '52', '25', '51', '14']
2032 ['6', '59', '5', '1', '52', '25', '51', '14']
2033 ['6', '59', '5', '1', '52', '25', '51', '14']
2034 ['6', '59', '5', '1', '52', '25', '51', '14']
2035 ['6', '59', '5', '1', '52', '25', '51', '14']
2036 ['6', '59', '5', '1', '52', '25', '51', '14']
2037 ['6', '59', '5', '1', '52', '25', '51', '14']
2038 ['6', '59', '5', '1', '52', '25', '51', '14']
2039 ['6', '59', '5', '1', '52', '25', '51', '14']
2050 ['6', '5', '52', '25', '51', '59', '1', '43']
2051 ['6', '5', '52', '25', '51', '59', '1', '43']
2052 ['6', '5', '52', '25', '51', '59', '1', '43']
2053 ['6', '5', '52', '25', '51', '59', '1', '43']
2054 ['6', '5', '52', '25', '51', '59', '1', '43']
2055 ['6', '5', '52', '25', '51', '59', '1', '43']
2056 ['6', '5', '52', '25', '51', '59', '1', '43']
2057 ['6', '5', '52', '25', '51', '59', '1', '43']
2058 ['6', '5', '52', '25', '51', '59', '1', '43']
2059 ['6', '5', '52', '25', '51', '59', '1', '43']
2070 ['52', '25', '1', '59', '51', '5', '6', '54']
2071 ['52', '25', '1', '59', '51', '5', '6', '54']
2072 ['52', '25', '1', '59', '51', '5', '6', '54']
2073 ['52', '25', '1', '59', '51', '5', '6', '54']
2074 ['52', '25', '1', '59', '51', '5', '6', '54']
2075 ['52', '25', '1', '59', '51', '5', '6', '54']
2076 ['52', '25', '1', '59', '51', '5', '6', '54']
2077 ['52', '25', '1', '59', '51', '5', '6', '54']
2078 ['52', '25', '1', '59', '51', '5', '6', '54']
2079 ['52', '25', '1', '59', '51', '5', '6', '54']
2080 ['52', '25', '1', '59', '51', '5', '6', '54']
2091 ['52', '1', '59', '51', '5', '6', '25', '54']
2092 ['52', '1', '59', '51', '5', '6', '25', '54']
2093 ['52', '1', '59', '51', '5', '6', '25', '54']
2094 ['52', '1', '59', '51', '5', '6', '25', '54']
2095 ['52', '1', '59', '51', '5', '6', '25', '54']
2096 ['52', '1', '59', '51', '5', '6', '25', '54']
2097 ['52', '1', '59', '51', '5', '6', '25', '54']
2098 ['52', '1', '59', '51', '5', '6', '25', '54']
2099 ['52', '1', '59', '51', '5', '6', '25', '54']
2100 ['52', '1', '59', '51', '5', '6', '25', '54']
2111 ['52', '1', '6', '25', '51', '5', '59', '38']
2112 ['52', '1', '6', '25', '51', '5', '59', '38']
2113 ['52', '1', '6', '25', '51', '5', '59', '38']
2114 ['52', '1', '6', '25', '51', '5', '59', '38']
2115 ['52', '1', '6', '25', '51', '5', '59', '38']
2116 ['52', '1', '6', '25', '51', '5', '59', '38']
2117 ['52', '1', '6', '25', '51', '5', '59', '38']
2118 ['52', '1', '6', '25', '51', '5', '59', '38']
2119 ['52', '1', '6', '25', '51', '5', '59', '38']
2120 ['52', '1', '6', '25', '51', '5', '59', '38']
2131 ['1', '51', '59', '6', '5', '52', '25', '48']
2132 ['1', '51', '59', '6', '5', '52', '25', '48']
2133 ['1', '51', '59', '6', '5', '52', '25', '48']
2134 ['1', '51', '59', '6', '5', '52', '25', '48']
2135 ['1', '51', '59', '6', '5', '52', '25', '48']
2136 ['1', '51', '59', '6', '5', '52', '25', '48']
2137 ['1', '51', '59', '6', '5', '52', '25', '48']
2138 ['1', '51', '59', '6', '5', '52', '25', '48']
2139 ['1', '51', '59', '6', '5', '52', '25', '48']
2140 ['1', '51', '59', '6', '5', '52', '25', '48']
2151 ['1', '59', '6', '5', '52', '25', '51', '54']
2152 ['1', '59', '6', '5', '52', '25', '51', '54']
2153 ['1', '59', '6', '5', '52', '25', '51', '54']
2154 ['1', '59', '6', '5', '52', '25', '51', '54']
2155 ['1', '59', '6', '5', '52', '25', '51', '54']
2156 ['1', '59', '6', '5', '52', '25', '51', '54']
2157 ['1', '59', '6', '5', '52', '25', '51', '54']
2158 ['1', '59', '6', '5', '52', '25', '51', '54']
2159 ['1', '59', '6', '5', '52', '25', '51', '54']
2160 ['1', '59', '6', '5', '52', '25', '51', '54']
2171 ['1', '59', '6', '52', '25', '51', '5', '59']
2172 ['1', '59', '6', '52', '25', '51', '5', '59']
2173 ['1', '59', '6', '52', '25', '51', '5', '59']
2174 ['1', '59', '6', '52', '25', '51', '5', '59']
2175 ['1', '59', '6', '52', '25', '51', '5', '59']
2176 ['1', '59', '6', '52', '25', '51', '5', '59']
2177 ['1', '59', '6', '52', '25', '51', '5', '59']
2178 ['1', '59', '6', '52', '25', '51', '5', '59']
2179 ['1', '59', '6', '52', '25', '51', '5', '59']
2180 ['1', '59', '6', '52', '25', '51', '5', '59']
2191 ['6', '52', '25', '5', '59', '1', '51', '36']
2192 ['6', '52', '25', '5', '59', '1', '51', '36']
2193 ['6', '52', '25', '5', '59', '1', '51', '36']
2194 ['52', '25', '5', '59', '51', '1', '6', '54']
2195 ['52', '25', '5', '59', '51', '1', '6', '54']
2196 ['52', '25', '5', '59', '51', '1', '6', '54']
2197 ['52', '25', '5', '59', '51', '1', '6', '54']
2198 ['52', '25', '5', '59', '51', '1', '6', '54']
2199 ['52', '25', '5', '59', '51', '1', '6', '54']
2200 ['52', '25', '5', '59', '51', '1', '6', '54']
2201 ['52', '25', '5', '59', '51', '1', '6', '54']
2202 ['52', '25', '5', '59', '51', '1', '6', '54']
2203 ['52', '25', '5', '59', '51', '1', '6', '54']
2204 ['52', '25', '5', '59', '51', '1', '6', '54']
2215 ['52', '25', '5', '59', '51', '1', '6', '36']
2216 ['52', '25', '5', '59', '51', '1', '6', '36']
2217 ['52', '25', '5', '59', '51', '1', '6', '36']
2218 ['52', '25', '5', '59', '51', '1', '6', '36']
2219 ['52', '25', '5', '59', '51', '1', '6', '36']
2220 ['52', '25', '5', '59', '51', '1', '6', '36']
2221 ['52', '25', '5', '59', '51', '1', '6', '36']
2222 ['52', '25', '5', '59', '51', '1', '6', '36']
2223 ['52', '25', '5', '59', '51', '1', '6', '36']
2224 ['52', '5', '51', '6', '25', '1', '59', '54']
2225 ['52', '5', '51', '6', '25', '1', '59', '54']
2226 ['52', '5', '51', '6', '25', '1', '59', '54']
2227 ['52', '5', '51', '6', '25', '1', '59', '54']
2228 ['52', '5', '51', '6', '25', '1', '59', '54']
2229 ['52', '5', '51', '6', '25', '1', '59', '54']
2230 ['52', '5', '51', '6', '25', '1', '59', '54']
2231 ['52', '5', '51', '6', '25', '1', '59', '54']
2232 ['52', '5', '51', '6', '25', '1', '59', '54']
2233 ['52', '5', '51', '6', '25', '1', '59', '54']
2234 ['52', '5', '51', '6', '25', '1', '59', '54']
2245 ['52', '51', '6', '25', '1', '59', '5', '33']
2246 ['52', '51', '6', '25', '1', '59', '5', '33']
2247 ['52', '51', '6', '25', '1', '59', '5', '33']
2248 ['52', '51', '6', '25', '1', '59', '5', '33']
2249 ['52', '51', '6', '25', '1', '59', '5', '33']
2250 ['52', '51', '6', '25', '1', '59', '5', '33']
2251 ['52', '51', '6', '25', '1', '59', '5', '33']
2252 ['52', '51', '6', '25', '1', '59', '5', '33']
2253 ['52', '51', '6', '25', '1', '59', '5', '33']
2254 ['52', '51', '6', '25', '1', '59', '5', '33']
2265 ['52', '51', '6', '25', '1', '59', '5', '54']
2266 ['52', '51', '6', '25', '1', '59', '5', '54']
2267 ['52', '51', '6', '25', '1', '59', '5', '54']
2268 ['52', '51', '6', '25', '1', '59', '5', '54']
2269 ['52', '51', '6', '25', '1', '59', '5', '54']
2270 ['52', '51', '6', '25', '1', '59', '5', '54']
2271 ['52', '51', '6', '25', '1', '59', '5', '54']
2272 ['52', '51', '6', '25', '1', '59', '5', '54']
2273 ['52', '51', '6', '25', '1', '59', '5', '54']
2274 ['52', '51', '6', '25', '1', '59', '5', '54']
2285 ['52', '51', '25', '1', '5', '6', '59', '26']
2286 ['52', '51', '25', '1', '5', '6', '59', '26']
2287 ['52', '51', '25', '1', '5', '6', '59', '26']
2288 ['52', '51', '25', '1', '5', '6', '59', '26']
2289 ['52', '51', '25', '1', '5', '6', '59', '26']
2290 ['52', '51', '25', '1', '5', '6', '59', '26']
2291 ['52', '51', '25', '1', '5', '6', '59', '26']
2292 ['52', '51', '25', '1', '5', '6', '59', '26']
2293 ['52', '51', '25', '1', '5', '6', '59', '26']
2294 ['52', '51', '25', '1', '5', '6', '59', '26']
2305 ['52', '51', '1', '5', '6', '25', '59', '15']
2306 ['52', '51', '1', '5', '6', '25', '59', '15']
2307 ['52', '51', '1', '5', '6', '25', '59', '15']
2308 ['52', '51', '1', '5', '6', '25', '59', '15']
2309 ['52', '51', '1', '5', '6', '25', '59', '15']
2310 ['52', '51', '1', '5', '6', '25', '59', '15']
2311 ['52', '51', '1', '5', '6', '25', '59', '15']
2312 ['52', '51', '1', '5', '6', '25', '59', '15']
2313 ['52', '51', '1', '5', '6', '25', '59', '15']
2314 ['52', '51', '1', '5', '6', '25', '59', '15']
2325 ['52', '51', '1', '5', '6', '59', '25', '45']
2326 ['52', '51', '1', '5', '6', '59', '25', '45']
2327 ['52', '51', '1', '5', '6', '59', '25', '45']
2328 ['52', '51', '1', '5', '6', '59', '25', '45']
2329 ['52', '51', '1', '5', '6', '59', '25', '45']
2330 ['52', '51', '1', '5', '6', '59', '25', '45']
2331 ['52', '51', '1', '5', '6', '59', '25', '45']
2332 ['52', '51', '1', '5', '6', '59', '25', '45']
2333 ['52', '51', '1', '5', '6', '59', '25', '45']
2334 ['52', '51', '1', '5', '6', '59', '25', '45']
2345 ['52', '51', '1', '5', '6', '59', '25', '45']
2346 ['52', '51', '1', '5', '6', '59', '25', '45']
2347 ['52', '51', '1', '5', '6', '59', '25', '45']
2348 ['52', '51', '1', '5', '6', '59', '25', '45']
2349 ['52', '51', '1', '5', '6', '59', '25', '45']
2350 ['52', '51', '1', '5', '6', '59', '25', '45']
2351 ['52', '51', '1', '5', '6', '59', '25', '45']
2352 ['52', '51', '1', '5', '6', '59', '25', '45']
2353 ['52', '51', '1', '5', '6', '59', '25', '45']
2354 ['52', '51', '1', '5', '6', '59', '25', '45']
2365 ['52', '51', '1', '6', '59', '5', '25', '27']
2366 ['52', '51', '1', '6', '59', '5', '25', '27']
2367 ['52', '51', '1', '6', '59', '5', '25', '27']
2368 ['52', '51', '1', '6', '59', '5', '25', '27']
2369 ['52', '51', '1', '6', '59', '5', '25', '27']
2370 ['52', '51', '1', '6', '59', '5', '25', '27']
2371 ['52', '51', '1', '6', '59', '5', '25', '27']
2372 ['52', '51', '1', '6', '59', '5', '25', '27']
2373 ['52', '51', '1', '6', '59', '5', '25', '27']
2374 ['52', '51', '1', '6', '59', '5', '25', '27']
2385 ['52', '51', '1', '6', '59', '5', '25', '13']
2386 ['52', '51', '1', '6', '59', '5', '25', '13']
2387 ['52', '51', '1', '6', '59', '5', '25', '13']
2388 ['52', '51', '1', '6', '59', '5', '25', '13']
2389 ['52', '51', '1', '6', '59', '5', '25', '13']
2390 ['52', '51', '1', '6', '59', '5', '25', '13']
2391 ['52', '51', '1', '6', '59', '5', '25', '13']
2392 ['52', '51', '1', '6', '59', '5', '25', '13']
2393 ['52', '51', '1', '6', '59', '5', '25', '13']
2394 ['52', '51', '1', '6', '59', '5', '25', '13']
2405 ['52', '1', '6', '25', '51', '5', '59', '46']
2406 ['52', '1', '6', '25', '51', '5', '59', '46']
2407 ['52', '1', '6', '25', '51', '5', '59', '46']
2408 ['52', '1', '6', '25', '51', '5', '59', '46']
2409 ['52', '1', '6', '25', '51', '5', '59', '46']
2410 ['52', '1', '6', '25', '51', '5', '59', '46']
2411 ['52', '1', '6', '25', '51', '5', '59', '46']
2412 ['52', '1', '6', '25', '51', '5', '59', '46']
2413 ['52', '1', '6', '25', '51', '5', '59', '46']
2414 ['52', '1', '6', '25', '51', '5', '59', '46']
2425 ['1', '25', '51', '5', '52', '59', '6', '54']
2426 ['1', '25', '51', '5', '52', '59', '6', '54']
2427 ['1', '25', '51', '5', '52', '59', '6', '54']
2428 ['1', '25', '51', '5', '52', '59', '6', '54']
2429 ['1', '25', '51', '5', '52', '59', '6', '54']
2430 ['1', '25', '51', '5', '52', '59', '6', '54']
2431 ['1', '25', '51', '5', '52', '59', '6', '54']
2432 ['1', '25', '51', '5', '52', '59', '6', '54']
2433 ['1', '25', '51', '5', '52', '59', '6', '54']
2434 ['1', '25', '51', '5', '52', '59', '6', '54']
2445 ['51', '5', '52', '59', '25', '1', '6', '54']
2446 ['51', '5', '52', '59', '25', '1', '6', '54']
2447 ['51', '5', '52', '59', '25', '1', '6', '54']
2448 ['51', '5', '52', '59', '25', '1', '6', '54']
2449 ['51', '5', '52', '59', '25', '1', '6', '54']
2450 ['51', '5', '52', '59', '25', '1', '6', '54']
2451 ['51', '5', '52', '59', '25', '1', '6', '54']
2452 ['51', '5', '52', '59', '25', '1', '6', '54']
2453 ['51', '5', '52', '59', '25', '1', '6', '54']
2454 ['51', '5', '52', '59', '25', '1', '6', '54']
2465 ['51', '52', '25', '1', '6', '59', '5', '20']
2466 ['51', '52', '25', '1', '6', '59', '5', '20']
2467 ['51', '52', '25', '1', '6', '59', '5', '20']
2468 ['51', '52', '25', '1', '6', '59', '5', '54']
2469 ['51', '52', '25', '1', '6', '59', '5', '54']
2470 ['51', '52', '25', '1', '6', '59', '5', '54']
2471 ['51', '52', '25', '1', '6', '59', '5', '54']
2472 ['51', '52', '25', '1', '6', '59', '5', '54']
2473 ['51', '52', '25', '1', '6', '59', '5', '54']
2474 ['51', '52', '25', '1', '6', '59', '5', '54']
2475 ['51', '52', '25', '1', '6', '59', '5', '54']
2476 ['51', '52', '25', '1', '6', '59', '5', '54']
2477 ['51', '52', '25', '1', '6', '59', '5', '54']
2478 ['51', '52', '25', '1', '6', '59', '5', '54']
2489 ['51', '52', '25', '1', '6', '59', '5', '21']
2490 ['51', '52', '25', '1', '6', '59', '5', '21']
2491 ['51', '52', '25', '1', '6', '59', '5', '21']
2492 ['51', '52', '25', '1', '6', '59', '5', '21']
2493 ['51', '52', '25', '1', '6', '59', '5', '21']
2494 ['51', '52', '25', '1', '6', '59', '5', '21']
2495 ['51', '52', '25', '1', '6', '59', '5', '21']
2496 ['51', '52', '25', '1', '6', '59', '5', '21']
2497 ['51', '52', '25', '1', '6', '59', '5', '21']
2498 ['51', '52', '25', '1', '6', '59', '5', '21']
2509 ['52', '25', '1', '5', '59', '6', '51', '44']
2510 ['52', '25', '1', '5', '59', '6', '51', '44']
2511 ['52', '25', '1', '5', '59', '6', '51', '44']
2512 ['52', '25', '1', '5', '59', '6', '51', '44']
2513 ['52', '25', '1', '5', '59', '6', '51', '44']
2514 ['52', '25', '1', '5', '59', '6', '51', '44']
2515 ['52', '25', '1', '5', '59', '6', '51', '44']
2516 ['52', '25', '1', '5', '59', '6', '51', '44']
2517 ['52', '25', '1', '5', '59', '6', '51', '44']
2518 ['52', '25', '1', '5', '59', '6', '51', '44']
2529 ['52', '5', '59', '6', '51', '25', '1', '57']
2530 ['52', '5', '59', '6', '51', '25', '1', '57']
2531 ['52', '5', '59', '6', '51', '25', '1', '57']
2532 ['52', '5', '59', '6', '51', '25', '1', '57']
2533 ['52', '5', '59', '6', '51', '25', '1', '57']
2534 ['52', '5', '59', '6', '51', '25', '1', '57']
2535 ['52', '5', '59', '6', '51', '25', '1', '57']
2536 ['52', '5', '59', '6', '51', '25', '1', '57']
2537 ['52', '5', '59', '6', '51', '25', '1', '57']
2538 ['52', '5', '59', '6', '51', '25', '1', '57']
2549 ['52', '5', '59', '6', '51', '25', '1', '9']
2550 ['52', '5', '59', '6', '51', '25', '1', '9']
2551 ['52', '5', '59', '6', '51', '25', '1', '9']
2552 ['52', '5', '59', '6', '51', '25', '1', '9']
2553 ['52', '5', '59', '6', '51', '25', '1', '9']
2554 ['52', '5', '59', '6', '51', '25', '1', '9']
2555 ['52', '5', '59', '6', '51', '25', '1', '9']
2556 ['52', '5', '59', '6', '51', '25', '1', '9']
2557 ['52', '5', '59', '6', '51', '25', '1', '9']
2558 ['52', '59', '6', '25', '1', '5', '51', '54']
2559 ['52', '59', '6', '25', '1', '5', '51', '54']
2560 ['52', '59', '6', '25', '1', '5', '51', '54']
2561 ['52', '59', '6', '25', '1', '5', '51', '54']
2562 ['52', '59', '6', '25', '1', '5', '51', '54']
2563 ['52', '59', '6', '25', '1', '5', '51', '54']
2564 ['52', '59', '6', '25', '1', '5', '51', '54']
2565 ['52', '59', '6', '25', '1', '5', '51', '54']
2566 ['52', '59', '6', '25', '1', '5', '51', '54']
2567 ['52', '59', '6', '25', '1', '5', '51', '54']
2568 ['52', '59', '6', '25', '1', '5', '51', '54']
2579 ['52', '59', '6', '25', '5', '51', '1', '54']
2580 ['52', '59', '6', '25', '5', '51', '1', '54']
2581 ['52', '59', '6', '25', '5', '51', '1', '54']
2582 ['52', '59', '6', '25', '5', '51', '1', '54']
2583 ['52', '59', '6', '25', '5', '51', '1', '54']
2584 ['52', '59', '6', '25', '5', '51', '1', '54']
2585 ['52', '59', '6', '25', '5', '51', '1', '54']
2586 ['52', '59', '6', '25', '5', '51', '1', '54']
2587 ['52', '59', '6', '25', '5', '51', '1', '54']
2588 ['52', '59', '6', '25', '5', '51', '1', '54']
2599 ['52', '59', '25', '5', '1', '51', '6', '52']
2600 ['52', '59', '25', '5', '1', '51', '6', '52']
2601 ['52', '59', '25', '5', '1', '51', '6', '52']
2602 ['52', '59', '25', '5', '1', '51', '6', '52']
2603 ['52', '59', '25', '5', '1', '51', '6', '52']
2604 ['52', '59', '25', '5', '1', '51', '6', '52']
2605 ['52', '59', '25', '5', '1', '51', '6', '52']
2606 ['52', '59', '25', '5', '1', '51', '6', '52']
2607 ['52', '59', '25', '5', '1', '51', '6', '52']
2608 ['52', '59', '25', '5', '1', '51', '6', '52']
2619 ['59', '25', '1', '6', '5', '51', '52', '4']
2620 ['59', '25', '1', '6', '5', '51', '52', '4']
2621 ['59', '25', '1', '6', '5', '51', '52', '4']
2622 ['59', '25', '1', '6', '5', '51', '52', '4']
2623 ['59', '25', '1', '6', '5', '51', '52', '4']
2624 ['59', '25', '1', '6', '5', '51', '52', '4']
2625 ['59', '25', '1', '6', '5', '51', '52', '4']
2626 ['59', '25', '1', '6', '5', '51', '52', '4']
2627 ['59', '6', '5', '51', '52', '1', '25', '54']
2628 ['59', '6', '5', '51', '52', '1', '25', '54']
2629 ['59', '6', '5', '51', '52', '1', '25', '54']
2630 ['59', '6', '5', '51', '52', '1', '25', '54']
2631 ['59', '6', '5', '51', '52', '1', '25', '54']
2632 ['59', '6', '5', '51', '52', '1', '25', '54']
2633 ['59', '6', '5', '51', '52', '1', '25', '54']
2634 ['59', '6', '5', '51', '52', '1', '25', '54']
2635 ['59', '6', '5', '51', '52', '1', '25', '54']
2636 ['59', '6', '5', '51', '52', '1', '25', '54']
2637 ['59', '6', '5', '51', '52', '1', '25', '54']
2648 ['59', '6', '1', '25', '5', '51', '52', '60']
2649 ['59', '6', '1', '25', '5', '51', '52', '60']
2650 ['59', '6', '1', '25', '5', '51', '52', '60']
2651 ['59', '6', '1', '25', '5', '51', '52', '60']
2652 ['59', '6', '1', '25', '5', '51', '52', '60']
2653 ['59', '6', '1', '25', '5', '51', '52', '60']
2654 ['59', '6', '1', '25', '5', '51', '52', '60']
2655 ['59', '6', '1', '25', '5', '51', '52', '60']
2656 ['59', '6', '1', '25', '5', '51', '52', '60']
2657 ['59', '6', '1', '25', '5', '51', '52', '60']
2668 ['59', '1', '5', '51', '52', '25', '6', '50']
2669 ['59', '1', '5', '51', '52', '25', '6', '50']
2670 ['59', '1', '5', '51', '52', '25', '6', '50']
2671 ['59', '1', '5', '51', '52', '25', '6', '50']
2672 ['59', '1', '5', '51', '52', '25', '6', '50']
2673 ['59', '1', '5', '51', '52', '25', '6', '50']
2674 ['59', '1', '5', '51', '52', '25', '6', '50']
2675 ['59', '1', '5', '51', '52', '25', '6', '50']
2676 ['59', '1', '5', '51', '52', '25', '6', '50']
2677 ['59', '1', '5', '51', '52', '25', '6', '50']
2688 ['59', '1', '5', '51', '52', '25', '6', '51']
2689 ['59', '1', '5', '51', '52', '25', '6', '51']
2690 ['59', '1', '5', '51', '52', '25', '6', '51']
2691 ['59', '1', '5', '51', '52', '25', '6', '51']
2692 ['59', '1', '5', '51', '52', '25', '6', '51']
2693 ['59', '1', '5', '51', '52', '25', '6', '51']
2694 ['59', '1', '5', '51', '52', '25', '6', '51']
2695 ['59', '1', '5', '51', '52', '25', '6', '51']
2696 ['59', '1', '5', '51', '52', '25', '6', '51']
2697 ['59', '1', '5', '51', '52', '25', '6', '51']
2708 ['59', '1', '5', '25', '6', '52', '51', '4']
2709 ['59', '1', '5', '25', '6', '52', '51', '4']
2710 ['59', '1', '5', '25', '6', '52', '51', '4']
2711 ['59', '1', '5', '25', '6', '52', '51', '4']
2712 ['59', '1', '5', '25', '6', '52', '51', '4']
2713 ['59', '1', '5', '25', '6', '52', '51', '4']
2714 ['59', '1', '5', '25', '6', '52', '51', '4']
2715 ['59', '1', '5', '25', '6', '52', '51', '4']
2716 ['59', '1', '5', '25', '6', '52', '51', '4']
2717 ['59', '1', '5', '25', '6', '52', '51', '4']
2728 ['59', '5', '25', '6', '52', '51', '1', '54']
2729 ['59', '5', '25', '6', '52', '51', '1', '54']
2730 ['59', '5', '25', '6', '52', '51', '1', '54']
2731 ['59', '5', '25', '6', '52', '51', '1', '54']
2732 ['59', '5', '25', '6', '52', '51', '1', '54']
2733 ['59', '5', '25', '6', '52', '51', '1', '54']
2734 ['59', '5', '25', '6', '52', '51', '1', '54']
2735 ['59', '5', '25', '6', '52', '51', '1', '54']
2736 ['59', '5', '25', '6', '52', '51', '1', '54']
2737 ['59', '5', '25', '6', '52', '51', '1', '54']
2748 ['5', '6', '51', '1', '25', '52', '59', '58']
2749 ['5', '6', '51', '1', '25', '52', '59', '58']
2750 ['5', '6', '51', '1', '25', '52', '59', '58']
2751 ['5', '6', '51', '1', '25', '52', '59', '58']
2752 ['5', '6', '51', '1', '25', '52', '59', '58']
2753 ['5', '6', '51', '1', '25', '52', '59', '58']
2754 ['5', '6', '51', '1', '25', '52', '59', '58']
2755 ['5', '6', '51', '1', '25', '52', '59', '58']
2756 ['5', '6', '51', '1', '25', '52', '59', '58']
2757 ['5', '6', '51', '1', '25', '52', '59', '58']
2768 ['5', '51', '1', '25', '52', '59', '6', '33']
2769 ['5', '51', '1', '25', '52', '59', '6', '33']
2770 ['5', '51', '1', '25', '52', '59', '6', '33']
2771 ['5', '51', '1', '25', '52', '59', '6', '33']
2772 ['5', '51', '1', '25', '52', '59', '6', '33']
2773 ['5', '51', '1', '25', '52', '59', '6', '33']
2774 ['5', '51', '1', '25', '52', '59', '6', '33']
2775 ['5', '51', '1', '25', '52', '59', '6', '33']
2776 ['5', '51', '1', '25', '52', '59', '6', '33']
2777 ['5', '51', '1', '25', '52', '59', '6', '33']
2788 ['1', '25', '52', '59', '6', '51', '5', '60']
2789 ['1', '25', '52', '59', '6', '51', '5', '60']
2790 ['1', '25', '52', '59', '6', '51', '5', '60']
2791 ['1', '25', '52', '59', '6', '51', '5', '60']
